Implementation smell,Namespace,Class,File,Method,Description
Magic Number,PhotoHandoff,CustomCellBackground,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\CollectionView\CustomCellBackground.cs,CustomCellBackground,The following statement contains a magic number: Layer.CornerRadius = 5;
Magic Number,PhotoHandoff,CollectionViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\CollectionView\CollectionViewController.cs,ViewDidAppear,The following statement contains a magic number: UIView.Animate (0.3' 0' UIViewAnimationOptions.CurveLinear'  					() => CollectionView.DeselectItem (selectedItems [0]' true)  					' null);
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,UpdateImage,The following statement contains a magic number: Task.Delay (250).ContinueWith (_ => runFilters());
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,SetTitleImage,The following statement contains a magic number: UIView.Animate (0.5' () => {  					Title = title;  					ImageView.Image = img;  					ImageView.Alpha = 1;  				});
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,Apply,The following statement contains a magic number: CIFilter filter = new CIGaussianBlur {  				Image = input'  				Radius = blurFilter.BlurRadius * 50'  			};
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,UpdateConstraints,The following statement contains a magic number: var hPadding = (viewWidth - ScrollView.ZoomScale * imageWidth) / 2;
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,UpdateConstraints,The following statement contains a magic number: var vPadding = (viewHeight - ScrollView.ZoomScale * imageHeight) / 2;
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,UpdateZoom,The following statement contains a magic number: minZoom += 0.000001f;
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,CenterImageView,The following statement contains a magic number: var center = new CGPoint(size.Width / 2' size.Height / 2);
Magic Number,PhotoHandoff,DetailViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DetailViewController.cs,CenterImageView,The following statement contains a magic number: var center = new CGPoint(size.Width / 2' size.Height / 2);
Magic Number,PhotoHandoff,DataSource,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\PhotoHandoff\PhotoHandoff\DataSource.cs,NumberOfItemsInSection,The following statement contains a magic number: return 32;
