Implementation smell,Namespace,Class,File,Method,Description
Long Statement,LazyTableImages,DataSource,D:\research\architectureSmells\repos\xamarin_monotouch-samples\LazyTableImages\RootViewController.cs,BeginDownloadingImage,The length of the statement  "				}' CancellationToken.None' TaskContinuationOptions.OnlyOnRanToCompletion' TaskScheduler.FromCurrentSynchronizationContext ()); " is 126.
