Namespace,Type,Method,LOC,CC,PC
SystemSound,Application,Main,5,1,1
SystemSound,AppDelegate,FinishedLaunching,5,1,2
SystemSound,ViewController,ViewController,1,1,1
SystemSound,ViewController,ViewDidLoad,5,1,0
SystemSound,ViewController,Vibrate,4,1,1
SystemSound,ViewController,PlayAlert,4,1,1
SystemSound,ViewController,PlaySystem,4,1,1
SystemSound,ViewController,PlayAlert,0,1,1
SystemSound,ViewController,PlaySystem,0,1,1
SystemSound,ViewController,Vibrate,0,1,1
SystemSound,ViewController,ReleaseDesignerOutlets,2,1,0
