Namespace,Type,Method,LOC,CC,PC
RosyWriter,Application,Main,5,1,1
RosyWriter,AppDelegate,FinishedLaunching,5,1,2
RosyWriter,ViewController,ViewController,1,1,1
RosyWriter,ViewController,ViewDidLoad,30,2,0
RosyWriter,ViewController,ViewWillAppear,4,1,1
RosyWriter,ViewController,ViewDidDisappear,9,2,1
RosyWriter,ViewController,Dispose,14,3,1
RosyWriter,ViewController,UpdateLabels,7,2,1
RosyWriter,ViewController,OnPixelBufferReadyForDisplay,7,2,1
RosyWriter,ViewController,OnRecordButtonClicked,13,2,1
RosyWriter,ViewController,OnApplicationDidBecomeActive,5,1,2
RosyWriter,ViewController,OnRecordingWillStart,17,1,0
RosyWriter,ViewController,OnRecordingDidStart,3,1,0
RosyWriter,ViewController,OnRecordingWillStop,11,1,0
RosyWriter,ViewController,OnRecordingDidStop,13,1,0
RosyWriter,ViewController,OnRecordButtonClicked,0,1,1
RosyWriter,ViewController,ReleaseDesignerOutlets,18,5,0
RosyWriter,RosyWriterPreview,RosyWriterPreview,12,2,1
RosyWriter,RosyWriterPreview,LayerClass,3,1,0
RosyWriter,RosyWriterPreview,CreateFrameBuffer,21,2,0
RosyWriter,RosyWriterPreview,CreateProgram,33,2,0
RosyWriter,RosyWriterPreview,LinkProgram,12,2,1
RosyWriter,RosyWriterPreview,CompileShader,14,2,3
RosyWriter,RosyWriterPreview,DisplayPixelBuffer,64,6,1
RosyWriter,RosyWriterPreview,TextureSamplingRectForCroppingTextureWithAspectRatio,25,2,2
RosyWriter,RosyWriterPreview,RenderWithSquareVerticies,17,1,2
RosyWriter,RosyWriterPreview,ReleaseDesignerOutlets,2,1,0
RosyWriter,StatisticView,StatisticView,1,1,1
RosyWriter,StatisticView,UpdateLabel,15,2,1
RosyWriter,StatisticView,ReleaseDesignerOutlets,14,4,0
RosyWriter.Helpers,RosyWriterVideoProcessor,RosyWriterVideoProcessor,5,1,0
RosyWriter.Helpers,RosyWriterVideoProcessor,RemoveFile,7,2,1
RosyWriter.Helpers,RosyWriterVideoProcessor,AngleOffsetFromPortraitOrientationToOrientation,14,4,1
RosyWriter.Helpers,RosyWriterVideoProcessor,SaveMovieToCameraRoll,23,1,0
RosyWriter.Helpers,RosyWriterVideoProcessor,TransformFromCurrentVideoOrientationToOrientation,8,1,1
RosyWriter.Helpers,RosyWriterVideoProcessor,WriteSampleBuffer,36,10,2
RosyWriter.Helpers,RosyWriterVideoProcessor,StartRecording,19,1,0
RosyWriter.Helpers,RosyWriterVideoProcessor,StopRecording,37,1,0
RosyWriter.Helpers,RosyWriterVideoProcessor,CompleteBufferUse,14,2,1
RosyWriter.Helpers,RosyWriterVideoProcessor,VideoDeviceWithPosition,9,3,1
RosyWriter.Helpers,RosyWriterVideoProcessor,AudioDevice,4,1,0
RosyWriter.Helpers,RosyWriterVideoProcessor,SetupCaptureSession,56,6,0
RosyWriter.Helpers,RosyWriterVideoProcessor,SetupAndStartCaptureSession,24,4,0
RosyWriter.Helpers,RosyWriterVideoProcessor,CaptureSessionStoppedRunningNotification,9,1,1
RosyWriter.Helpers,RosyWriterVideoProcessor,PauseCaptureSession,6,2,0
RosyWriter.Helpers,RosyWriterVideoProcessor,ResumeCaptureSession,6,2,0
RosyWriter.Helpers,RosyWriterVideoProcessor,StopAndTearDownCaptureSession,22,5,0
RosyWriter.Helpers,RosyWriterVideoProcessor,ShowError,8,1,1
RosyWriter.Helpers,RosyWriterVideoProcessor,DidOutputSampleBuffer,77,4,3
RosyWriter.Helpers,RosyWriterVideoProcessor,SetupAssetWriterVideoInput,35,3,1
RosyWriter.Helpers,RosyWriterVideoProcessor,SetupAssetWriterAudioInput,33,4,1
RosyWriter.Helpers,RosyWriterVideoProcessor,CalculateFramerateAtTimestamp,11,2,1
RosyWriter.Helpers,RosyWriterVideoProcessor,ProcessPixelBuffer,20,3,1
