Implementation smell,Namespace,Class,File,Method,Description
Long Statement,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupNextKeyboardButton,The length of the statement  "			var left = NSLayoutConstraint.Create (nextKeyboardButton' NSLayoutAttribute.Left' NSLayoutRelation.Equal' View' NSLayoutAttribute.Left' 1' 10); " is 143.
Long Statement,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupNextKeyboardButton,The length of the statement  "			var bottom = NSLayoutConstraint.Create (nextKeyboardButton' NSLayoutAttribute.Bottom' NSLayoutRelation.Equal' View' NSLayoutAttribute.Bottom' 1' 0); " is 148.
Long Statement,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupMainButton,The length of the statement  "			var x = NSLayoutConstraint.Create (mainButton' NSLayoutAttribute.CenterX' NSLayoutRelation.Equal' View' NSLayoutAttribute.CenterX' 1' 0); " is 137.
Long Statement,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupMainButton,The length of the statement  "			var y = NSLayoutConstraint.Create (mainButton' NSLayoutAttribute.CenterY' NSLayoutRelation.Equal' View' NSLayoutAttribute.CenterY' 1' 0); " is 137.
Magic Number,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupNextKeyboardButton,The following statement contains a magic number: var left = NSLayoutConstraint.Create (nextKeyboardButton' NSLayoutAttribute.Left' NSLayoutRelation.Equal' View' NSLayoutAttribute.Left' 1' 10);
Magic Number,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupMainButton,The following statement contains a magic number: var fontSize = UIDevice.CurrentDevice.UserInterfaceIdiom == UIUserInterfaceIdiom.Pad ? 80 : 60;
Magic Number,KeyboardExtension,KeyboardViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios8\SingleWordKeyboard\KeyboardExtension\KeyboardViewController.cs,SetupMainButton,The following statement contains a magic number: var fontSize = UIDevice.CurrentDevice.UserInterfaceIdiom == UIUserInterfaceIdiom.Pad ? 80 : 60;
