Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MonkeyNotifyServiceExtension,NotificationService,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios10\MonkeyNotify\MonkeyNotifyServiceExtension\NotificationService.cs,TimeWillExpire,The length of the statement  "			// Use this as an opportunity to deliver your "best attempt" at modified content' otherwise the original push payload will be used. " is 131.
