Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Rosalia.Demo,DemoWorkflow,C:\repos\rosaliafx_Rosalia\Src\Rosalia.Demo\DemoWorkflow.cs,RegisterTasks,The following statement contains a magic number: Task(                  "Greet3"'                  context =>                  {                      context.Log.Error("Oh' no' {0}"' 42);                  }'                  DependsOn(greet2));
