Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.CommandLine,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Rosalia.Runner.Console.CommandLine' Rosalia.Runner.Console.CommandLine.Support,Rosalia.Runner.Console.CommandLine.RosaliaOptionsConfig' Rosalia.Runner.Console.CommandLine.RosaliaOptions' Rosalia.Runner.Console.CommandLine.Support.ProgramSteps
Cyclic Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.Startup,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Rosalia.Runner.Console.Startup' Rosalia.Runner.Console.Startup.Lookup,Rosalia.Runner.Console.Startup.BuildWorkflowProjectWorkflow' Rosalia.Runner.Console.Startup.InitializationResult' Rosalia.Runner.Console.Startup.Runner' Rosalia.Runner.Console.Startup.Lookup.AbstractAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.ExactAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.WorkflowProjectLookup
Cyclic Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.Startup,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Rosalia.Runner.Console.Startup' Rosalia.Runner.Console.Startup.Lookup' Rosalia.Runner.Console.Startup.Instantiating,Rosalia.Runner.Console.Startup.BuildWorkflowProjectWorkflow' Rosalia.Runner.Console.Startup.InitializationResult' Rosalia.Runner.Console.Startup.Runner' Rosalia.Runner.Console.Startup.Lookup.AbstractAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.ExactAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.WorkflowProjectLookup' Rosalia.Runner.Console.Startup.Instantiating.IWorkflowCreator
Cyclic Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.Startup.Instantiating,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Rosalia.Runner.Console.Startup.Instantiating' Rosalia.Runner.Console.Startup' Rosalia.Runner.Console.Startup.Lookup' Rosalia.Runner.Console.Startup' Rosalia.Runner.Console.Startup.Lookup,Rosalia.Runner.Console.Startup.Instantiating.IWorkflowCreator' Rosalia.Runner.Console.Startup.BuildWorkflowProjectWorkflow' Rosalia.Runner.Console.Startup.InitializationResult' Rosalia.Runner.Console.Startup.Runner' Rosalia.Runner.Console.Startup.Lookup.AbstractAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.ExactAssemblyWorkflowLookup' Rosalia.Runner.Console.Startup.Lookup.WorkflowProjectLookup
Unstable Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.CommandLine,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Rosalia.Core.Logging,Rosalia.Runner.Console.CommandLine.MessageLevel
Unstable Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.CommandLine.Support,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Rosalia.Runner.Console.CommandLine' Rosalia.Core.Tasks,Rosalia.Runner.Console.CommandLine.Support.ExitCode' Rosalia.Runner.Console.CommandLine.Support.LogHelper' Rosalia.Runner.Console.CommandLine.Support.Error
Unstable Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.Startup,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Rosalia.TaskLib.MsBuild' Rosalia.Runner.Console.Startup.Lookup,Rosalia.Runner.Console.Startup.MsBuildSwitch' Rosalia.Runner.Console.Startup.WorkflowInfo' Rosalia.Runner.Console.Startup.LookupOptions' Rosalia.Runner.Console.Startup.IWorkflowLookup
Unstable Dependency,Rosalia.Runner.Console,Rosalia.Runner.Console.Startup.Instantiating,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Rosalia.Runner.Console.Startup.Lookup,Rosalia.Runner.Console.Startup.Instantiating.WorkflowInfo
Feature Concentration,Rosalia.Runner.Console,Rosalia.Runner.Console.CommandLine.Support,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IProgramStep' ProgramContext' ProgramSteps]' [Option' OptionsParser' OptionsConfig]. LCC (Lack of Component Cohesion) = 0.33,Rosalia.Runner.Console.CommandLine.Support.Option' Rosalia.Runner.Console.CommandLine.Support.OptionsParser' Rosalia.Runner.Console.CommandLine.Support.OptionsConfig
Feature Concentration,Rosalia.Runner.Console,Rosalia.Runner.Console.Steps,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssertInputFileSetStep]' [ExecuteWorkflowStep]' [InitializeWorkflowStep]' [ParseInputStep]' [SetupInputFileStep]' [SetupLogRendererStep]' [SetupWorkDirectoryStep]' [ShowHelpStep]' [ShowLogoStep]. LCC (Lack of Component Cohesion) = 1,Rosalia.Runner.Console.Steps.ExecuteWorkflowStep' Rosalia.Runner.Console.Steps.InitializeWorkflowStep' Rosalia.Runner.Console.Steps.ParseInputStep' Rosalia.Runner.Console.Steps.SetupInputFileStep' Rosalia.Runner.Console.Steps.SetupLogRendererStep' Rosalia.Runner.Console.Steps.SetupWorkDirectoryStep' Rosalia.Runner.Console.Steps.ShowHelpStep' Rosalia.Runner.Console.Steps.ShowLogoStep
