Method,LOC,CC,PC
Analysis:Analysis,5,1,0
Collection:Collection,2,1,0
Collection:OnModelCreating,3,1,1
Event:LoadTimeStamp,18,4,1
Event:StoreTimeStamp,37,4,1
Event:OnMaterialized,3,1,1
Event:BeforeSave,3,1,1
EventSeries:OnMaterialized,4,1,1
EventSeries:BeforeSave,4,1,1
EntityHelper:ForceUTC,6,2,1
EntityHelper:ForceLocal,6,2,1
EntityHelper:SavingChanges,17,6,2
EntityHelper:ObjectMaterialized,12,4,2
Property:Property,4,1,0
Mobile:Mobile,2,1,0
Mobile:OnModelCreating,3,1,1
