Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging' Common.Logging.Configuration,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging' Common.Logging.Configuration' Common.Logging.Simple,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging' Common.Logging.Simple' Common.Logging.Factory' Common.Logging.Simple,Common.Logging.LogManager' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener' Common.Logging.Factory.AbstractLogger,Common.Logging.LogManager' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener' Common.Logging.Factory.AbstractLogger
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging' Common.Logging.Configuration' Common.Logging.Simple' Common.Logging.Factory' Common.Logging.Simple,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener' Common.Logging.Factory.AbstractLogger,Common.Logging.LogManager' Common.Logging.Configuration.ArgUtils' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener' Common.Logging.Factory.AbstractLogger
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging.Configuration,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging.Configuration' Common.Logging' Common.Logging.Simple' Common.Logging,Common.Logging.Configuration.ArgUtils' Common.Logging.LogManager' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener,Common.Logging.Configuration.ArgUtils' Common.Logging.LogManager' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener
Cyclic Dependency,Common.Logging.2010-net40,Common.Logging.Factory,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Common.Logging.Factory' Common.Logging.Simple,Common.Logging.Factory.AbstractLogger' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener,Common.Logging.Factory.AbstractLogger' Common.Logging.Simple.AbstractSimpleLogger' Common.Logging.Simple.AbstractSimpleLoggerFactoryAdapter' Common.Logging.Simple.CommonLoggingTraceListener
Unstable Dependency,Common.Logging.2010-net40,Common.Logging,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Common.Logging.Simple,Common.Logging.NoOpLoggerFactoryAdapter' Common.Logging.ConsoleOutLoggerFactoryAdapter' Common.Logging.TraceLoggerFactoryAdapter,Common.Logging.NoOpLoggerFactoryAdapter' Common.Logging.ConsoleOutLoggerFactoryAdapter' Common.Logging.TraceLoggerFactoryAdapter
Unstable Dependency,Common.Logging.2010-net40,Common.Logging.Configuration,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Common.Logging,Common.Logging.Configuration.ConfigurationException,Common.Logging.Configuration.ConfigurationException
Unstable Dependency,Common.Logging.2010-net40,Common.Logging.Factory,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Common.Logging.Simple,Common.Logging.Factory.NoOpNestedVariablesContext' Common.Logging.Factory.NoOpVariablesContext,Common.Logging.Factory.NoOpNestedVariablesContext' Common.Logging.Factory.NoOpVariablesContext
Feature Concentration,Common.Logging.2010-net40,Common.Logging.Configuration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArgUtils' LogSetting' NameValueCollection' NameValueCollectionHelper' FactoryAdapterConfiguration' LogConfiguration' LogConfigurationReader]' [DefaultConfigurationReader]. LCC (Lack of Component Cohesion) = 0.25,Common.Logging.Configuration.DefaultConfigurationReader,Common.Logging.Configuration.ArgUtils' Common.Logging.Configuration.DefaultConfigurationReader' Common.Logging.Configuration.FactoryAdapterConfiguration' Common.Logging.Configuration.LogConfiguration' Common.Logging.Configuration.LogConfigurationReader' Common.Logging.Configuration.LogSetting' Common.Logging.Configuration.NameValueCollection' Common.Logging.Configuration.NameValueCollectionHelper
