Method,LOC,CC,PC
FontGlyphReader:Read,3,1,4
FontGlyphReader:Read,3,1,3
FontGlyphReader:Read,3,1,6
FontGlyphReader:Read,5,1,8
FontGlyphReader:Read,4,1,3
GeometryCollectionGraphicsPath:Add,3,1,1
GeometryCollectionGraphicsPath:GetBounds,4,1,0
GeometryCollectionGraphicsPath:GetBoundsF,10,2,0
GeometryCollectionGraphicsPath:Contains,5,1,2
GeometryCollectionGraphicsPath:Contains,5,1,1
GeometryCollectionGraphicsPath:Intersects,5,1,4
GeometryCollectionGraphicsPath:Intersects,5,1,1
GeometryCollectionGraphicsPath:Contains,5,1,4
GeometryCollectionGraphicsPath:Contains,5,1,1
GeometryCollectionGraphicsPath:GetPathIterator,5,1,1
GeometryCollectionGraphicsPath:GetPathIterator,5,1,2
GraphicsPathReader:Read,4,1,2
GraphicsPathReader:Read,6,1,3
GraphicsPathReader:GraphicsPathReader,3,1,1
GraphicsPathReader:Read,25,3,1
GraphicsPathReader:IsHole,3,1,1
GraphicsPathReader:ToCoordinates,14,4,1
GraphicsPathReader:NextCoordinateArray,12,3,4
GraphicsPathWriter:GraphicsPathWriter,6,3,2
GraphicsPathWriter:GraphicsPathWriter,2,1,1
GraphicsPathWriter:GraphicsPathWriter,2,1,0
GraphicsPathWriter:ToShape,36,7,1
GraphicsPathWriter:ToShape,9,2,1
GraphicsPathWriter:AppendRing,43,6,2
GraphicsPathWriter:ToShape,10,2,1
GraphicsPathWriter:ToShape,8,2,1
GraphicsPathWriter:ToShape,44,6,1
GraphicsPathWriter:ToShape,4,1,1
GraphicsPathWriter:TransformPoint,3,1,1
IdentityPointTransformation:Transform,4,1,2
IdentityPointTransformation:Transform,3,1,1
IdentityPointTransformation:Transform,6,2,1
IdentityPointTransformation:Transform,3,1,2
IdentityPointTransformation:Transform,9,2,1
InvertYPointTransformation:InvertYPointTransformation,3,1,1
InvertYPointTransformation:Transform,4,1,2
InvertYPointTransformation:Transform,3,1,1
InvertYPointTransformation:Transform,3,1,2
InvertYPointTransformation:Transform,6,2,1
InvertYPointTransformation:Transform,9,2,1
IPointTransformation:Transform,0,1,1
IPointTransformation:Transform,0,1,2
IPointTransformation:Transform,0,1,1
IPointTransformation:Transform,0,1,1
IPointShapeFactory:CreatePoint,0,1,1
BasePointShapeFactory:BasePointShapeFactory,1,1,0
BasePointShapeFactory:BasePointShapeFactory,3,1,1
BasePointShapeFactory:CreatePoint,0,1,1
Dot:Dot,1,1,0
Square:Square,1,1,0
Square:Square,1,1,1
Square:CreatePoint,8,1,1
Star:Star,1,1,0
Star:Star,1,1,1
Star:CreatePoint,21,1,1
Triangle:Triangle,1,1,0
Triangle:Triangle,1,1,1
Triangle:CreatePoint,13,1,1
Circle:Circle,1,1,0
Circle:Circle,1,1,1
Circle:CreatePoint,5,1,1
Cross:Cross,1,1,0
Cross:Cross,1,1,1
Cross:CreatePoint,32,1,1
X:X,1,1,0
X:X,1,1,1
X:CreatePoint,20,1,1
PolygonGraphicsPath:PolygonGraphicsPath,5,2,2
PolygonGraphicsPath:PolygonGraphicsPath,2,1,0
PolygonGraphicsPath:AddToRing,12,2,2
PolygonGraphicsPath:EndRing,7,2,1
PolygonGraphicsPath:ToPath,8,2,1
PolygonGraphicsPath:ToPointF,6,2,1
PolygonGraphicsPath:GetBounds,4,1,0
PolygonGraphicsPath:GetBoundsF,3,1,0
PolygonGraphicsPath:GetPathIterator,3,1,1
PolygonGraphicsPath:GetPathIterator,5,1,2
