Method,LOC,CC,PC
PostGis2GeometryHeader:PostGis2GeometryHeader,11,4,1
PostGis2GeometryHeader:PostGis2GeometryHeader,1,1,1
PostGis2GeometryHeader:PostGis2GeometryHeader,1,1,2
PostGis2GeometryHeader:PostGis2GeometryHeader,16,4,3
PostGis2GeometryHeader:ComputeSize,25,3,1
PostGis2GeometryHeader:ComputePolygonSize,13,4,1
PostGis2GeometryHeader:Lock,3,1,0
PostGis2GeometryHeader:UnLock,3,1,0
PostGis2GeometryHeader:Write,23,4,1
PostGis2GeometryHeader:Not,3,1,1
PostGis2Utility:GetSequences,25,3,1
PostGis2Utility:GetSequence,15,3,1
PostGis2Utility:HasZ,3,1,1
PostGis2Utility:HasM,3,1,1
PostGis2Utility:GetZRange,4,1,1
PostGis2Utility:GetRange,12,3,3
PostGis2Utility:GetMRange,4,1,1
PostGis2Utility:ToOgc,24,2,1
PostGis2Utility:ToPostGis2,23,2,1
PostGis2Writer:Write,7,1,1
PostGis2Writer:Write,8,1,2
PostGis2Writer:Write,24,2,4
PostGis2Writer:WriteSequence,14,4,4
PostGis2Writer:WritePoint,4,1,3
PostGis2Writer:WriteLineString,4,1,3
PostGis2Writer:WritePolygon,26,5,3
PostGis2Writer:WriteCollection,10,3,3
PostGis2Writer:CreateWriter,5,1,1
PostGis2Reader:Read,6,1,1
PostGis2Reader:Read,6,1,1
PostGis2Reader:Read,4,1,1
PostGis2Reader:Read,27,2,2
PostGis2Reader:ReadGeometryArray,8,2,1
PostGis2Reader:ReadGeometryCollection,4,1,2
PostGis2Reader:ReadMultiPolygon,4,1,2
PostGis2Reader:ReadMultiLineString,4,1,2
PostGis2Reader:ReadMultiPoint,4,1,2
PostGis2Reader:ReadSequence,14,4,3
PostGis2Reader:ReadLineString,5,1,4
PostGis2Reader:ReadPolygon,22,5,2
