Method,LOC,CC,PC
FontGlyphReader:Read,3,1,4
FontGlyphReader:Read,3,1,3
FontGlyphReader:Read,3,1,6
FontGlyphReader:Read,4,1,8
FontGlyphReader:Read,6,1,6
FontGlyphReader:Read,3,1,3
IdentityPointTransformation:Transform,4,1,2
IdentityPointTransformation:Transform,3,1,1
IdentityPointTransformation:Transform,6,2,1
IdentityPointTransformation:Transform,3,1,2
IdentityPointTransformation:Transform,9,2,1
InvertYPointTransformation:InvertYPointTransformation,3,1,1
InvertYPointTransformation:Transform,4,1,2
InvertYPointTransformation:Transform,3,1,1
InvertYPointTransformation:Transform,6,2,1
InvertYPointTransformation:Transform,3,1,2
InvertYPointTransformation:Transform,9,2,1
IPointTransformation:Transform,0,1,2
IPointTransformation:Transform,0,1,1
IPointTransformation:Transform,0,1,1
IPointTransformation:Transform,0,1,1
IPointToPathGeometryFactory:CreatePoint,0,1,1
IPointToPathGeometryFactory:AddShape,0,1,2
BasePointToPathGeometryFactory:BasePointToPathGeometryFactory,1,1,0
BasePointToPathGeometryFactory:BasePointToPathGeometryFactory,3,1,1
BasePointToPathGeometryFactory:CreatePoint,5,1,1
BasePointToPathGeometryFactory:AddShape,0,1,2
DotPath:DotPath,1,1,0
SquarePath:SquarePath,1,1,0
SquarePath:SquarePath,1,1,1
SquarePath:AddShape,13,1,2
StarPath:StarPath,1,1,0
StarPath:StarPath,1,1,1
StarPath:AddShape,19,1,2
TrianglePath:TrianglePath,1,1,0
TrianglePath:TrianglePath,1,1,1
TrianglePath:AddShape,13,1,2
CirclePath:CirclePath,1,1,0
CirclePath:CirclePath,1,1,1
CirclePath:AddShape,9,1,2
CrossPath:CrossPath,1,1,0
CrossPath:CrossPath,1,1,1
CrossPath:AddShape,29,1,2
XPath:XPath,1,1,0
XPath:XPath,1,1,1
XPath:AddShape,20,1,2
IPointToStreamGeometryFactory:CreatePoint,0,1,1
IPointToStreamGeometryFactory:AddShape,0,1,2
BasePointShapeFactory:BasePointShapeFactory,1,1,0
BasePointShapeFactory:BasePointShapeFactory,3,1,1
BasePointShapeFactory:CreatePoint,6,1,1
BasePointShapeFactory:AddShape,0,1,2
Dot:Dot,1,1,0
Square:Square,1,1,0
Square:Square,1,1,1
Square:AddShape,12,1,2
Star:Star,1,1,0
Star:Star,1,1,1
Star:AddShape,19,1,2
Triangle:Triangle,1,1,0
Triangle:Triangle,1,1,1
Triangle:AddShape,12,1,2
Circle:Circle,1,1,0
Circle:Circle,1,1,1
Circle:AddShape,5,1,2
Cross:Cross,1,1,0
Cross:Cross,1,1,1
Cross:AddShape,26,1,2
X:X,1,1,0
X:X,1,1,1
X:AddShape,17,1,2
PolygonWpfPathGeometry:PolygonWpfPathGeometry,10,3,2
PolygonWpfPathGeometry:PolygonWpfPathGeometry,2,1,0
PolygonWpfPathGeometry:AddRing,6,2,2
PolygonWpfPathGeometry:ToPathSegments,4,2,1
PolygonWpfPathGeometry:ToPoint,3,1,1
PolygonWpfPathGeometry:GetBounds,3,1,0
PolygonWpfPathGeometry:GetBounds,3,1,1
PolygonWpfPathGeometry:Contains,3,1,2
PolygonWpfPathGeometry:Contains,3,1,1
PolygonWpfStreamGeometry:PolygonWpfStreamGeometry,13,1,2
PolygonWpfStreamGeometry:PolygonWpfStreamGeometry,2,1,0
PolygonWpfStreamGeometry:AddRing,7,3,3
PolygonWpfStreamGeometry:ToPoint,3,1,1
PolygonWpfStreamGeometry:ToPoint,6,2,2
PolygonWpfStreamGeometry:GetBounds,3,1,0
PolygonWpfStreamGeometry:GetBounds,3,1,1
PolygonWpfStreamGeometry:Contains,3,1,2
PolygonWpfStreamGeometry:Contains,3,1,1
WpfGeometryReader:Read,4,1,2
WpfGeometryReader:Read,4,1,3
WpfGeometryReader:WpfGeometryReader,1,1,2
WpfGeometryReader:WpfGeometryReader,4,1,2
WpfGeometryReader:Read,64,3,1
WpfGeometryReader:ClosedCoordinateRing,9,2,1
WpfGeometryReader:BuildGeometry,50,7,1
WpfGeometryReader:IsHole,3,1,1
WpfGeometryReader:ToCoordinates,13,3,1
WpfGeometryReader:NextCoordinateArray,20,4,1
WpfGeometryReader:ToCoordinate,4,1,1
WpfPathGeometryWriter:WpfPathGeometryWriter,6,3,2
WpfPathGeometryWriter:WpfPathGeometryWriter,2,1,1
WpfPathGeometryWriter:WpfPathGeometryWriter,2,1,0
WpfPathGeometryWriter:ToShape,8,2,1
WpfPathGeometryWriter:AddShape,7,3,2
WpfPathGeometryWriter:AddShape,17,2,2
WpfPathGeometryWriter:AddShape,6,2,2
WpfPathGeometryWriter:AddShape,17,2,4
WpfPathGeometryWriter:AddShape,3,1,3
WpfPathGeometryWriter:AddShape,4,1,2
WpfPathGeometryWriter:TransformSequence,35,6,2
WpfPathGeometryWriter:TransformPoint,3,1,1
WpfStreamGeometryWriter:WpfStreamGeometryWriter,6,3,2
WpfStreamGeometryWriter:WpfStreamGeometryWriter,2,1,1
WpfStreamGeometryWriter:WpfStreamGeometryWriter,2,1,0
WpfStreamGeometryWriter:ToShape,9,2,1
WpfStreamGeometryWriter:AddShape,9,3,2
WpfStreamGeometryWriter:AddShape,17,2,2
WpfStreamGeometryWriter:AddShape,6,2,2
WpfStreamGeometryWriter:AddShape,7,1,2
WpfStreamGeometryWriter:AddShape,7,1,3
WpfStreamGeometryWriter:AddShape,4,1,2
WpfStreamGeometryWriter:TransformSequence,35,6,2
WpfStreamGeometryWriter:TransformPoint,3,1,1
