Implementation smell,Namespace,Class,File,Method,Description
Long Statement,TextEditor.Xml,FormatXmlCommand,C:\repos\mono_mono-addins\Samples\TextEditor\TextEditor.Xml\FormatXmlCommand.cs,Run,The length of the statement  "				Gtk.MessageDialog dlg = new Gtk.MessageDialog (TextEditorApp.MainWindow' Gtk.DialogFlags.Modal' Gtk.MessageType.Error' Gtk.ButtonsType.Close' "Error parsing XML."); " is 164.
