Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
App,0,4,0,0,1,51,5,0,0,0,2,0
Class1,0,0,0,0,0,3,0,0,0,0,0,0
FeedItemControl,1,4,0,0,1,44,14,0,0,0.75,3,0
ItemsPage,2,5,2,0,1,80,5,0,0,0.8,6,1
Config,0,0,8,0,0,59,0,0,0,0,0,4
SplitPage2,4,13,2,0,1,219,25,0,0,0.92,9,1
SplitPage,3,13,2,0,1,204,21,0,0,0.92,7,0
Capabilities,0,0,6,0,0,27,0,0,0,0,0,0
Actions,0,0,1,0,0,7,0,0,0,0,0,0
Likesmessage,0,0,2,0,0,11,0,0,0,0,0,0
Like,0,0,2,0,0,11,0,0,0,0,0,0
Likeditem,0,0,2,0,0,11,0,0,0,0,0,0
Enhancedlink,0,0,5,0,0,23,0,0,0,0,0,1
Icon,0,0,3,0,0,15,0,0,0,0,0,0
Images,0,0,2,0,0,11,0,0,0,0,0,0
Rootobject,1,0,7,0,0,33,0,0,0,0,1,1
Element,0,0,20,0,0,83,0,0,0,0,0,4
Actor,0,0,19,0,0,79,0,0,0,0,0,0
Motif,0,0,4,0,0,19,0,0,0,0,0,0
Photo,0,0,6,0,0,27,0,0,0,0,0,0
Body,0,0,2,0,0,11,0,0,0,0,0,0
Associatedactions,0,0,1,0,0,7,0,0,0,0,0,0
Bookmarks,0,0,1,0,0,7,0,0,0,0,0,0
Chatterlikes,0,0,4,0,0,19,0,0,0,0,0,0
ChatterPage,0,0,5,0,0,23,0,0,0,0,0,0
Comments,0,0,1,0,0,7,0,0,0,0,0,0
Item,0,0,17,0,0,71,0,0,0,0,0,0
Feedelement,0,0,2,0,0,11,0,0,0,0,0,0
Likes,0,0,5,0,0,23,0,0,0,0,0,0
User,0,0,19,0,0,79,0,0,0,0,0,0
Topics,0,0,2,0,0,11,0,0,0,0,0,0
Header,0,0,2,0,0,11,0,0,0,0,0,0
Reference,0,0,2,0,0,11,0,0,0,0,0,0
Parent,0,0,19,0,0,79,0,0,0,0,0,0
ChatterDataSource,2,7,1,0,3,74,9,0,0,1,4,1
FeedsDataSource,2,8,1,0,4,73,10,0,0,1,3,1
RootFeedsObject,2,0,2,0,0,15,0,0,0,0,2,1
Favorite,0,0,11,0,0,47,0,0,0,0,0,1
Target,0,0,2,0,0,11,0,0,0,0,0,0
Feed,0,0,5,0,0,23,0,0,0,0,0,5
Messagesegment,0,0,5,0,0,23,0,0,0,0,0,1
Record,0,0,19,0,0,79,0,0,0,0,0,0
Subscription,0,0,2,0,0,11,0,0,0,0,0,0
TopicItem,0,0,7,0,0,31,0,0,0,0,0,0
SampleDataItem,0,2,6,0,2,43,2,0,0,0,0,3
SampleDataGroup,0,2,6,0,2,43,2,0,0,0,1,1
SampleDataSource,2,4,1,0,3,58,6,0,0,1,2,1
RelayCommand,2,5,0,0,5,68,7,0,0,0.6,0,3
ObservableDictionary,1,12,4,0,10,124,18,0,0,1,0,3
NavigationHelper,3,9,4,0,7,309,22,0,0,0.96,4,3
LoadStateEventArgs,0,1,2,0,1,38,1,0,0,0,0,4
SaveStateEventArgs,0,1,1,0,1,21,1,0,0,0,0,3
SuspensionManager,7,7,2,0,5,202,24,0,0,0.71,1,1
SuspensionManagerException,0,2,0,0,2,9,2,0,0,0,0,1
