Method,LOC,CC,PC
ExecutorException:ExecutorException,2,1,0
ExecutorException:ExecutorException,2,1,1
ExecutorException:ExecutorException,2,1,2
ExecutorException:ExecutorException,2,1,2
IEnvironmentBuilder:AddWrapper,1,1,1
IEnvironmentBuilder:AddArguments,1,1,1
IEnvironmentBuilder:ToStartInfo,1,1,0
IEnvironmentBuilder:Start,1,1,0
IExecutor:Start,1,1,1
IExecutor:Inject,1,1,2
CatalogManagerExtensions:GetCachedSafe,21,5,1
CatalogManagerExtensions:GetOnlineSafe,27,7,1
FeedManagerExtensions:GetFresh,27,6,2
ICatalogManager:GetCached,1,1,0
ICatalogManager:GetOnline,1,1,0
ICatalogManager:DownloadCatalog,1,1,1
ICatalogManager:AddSource,1,1,1
ICatalogManager:RemoveSource,1,1,1
IFeedManager:IsStale,1,1,1
IFeedManager:ImportFeed,1,1,1
ITrustManager:CheckTrust,1,1,3
FetcherBase:FetcherBase,10,3,2
FetcherBase:Fetch,1,1,1
FetcherBase:Fetch,1,1,2
FetcherBase:GetPathSafe,10,2,1
FetcherBase:Retrieve,7,2,1
FetcherBase:Retrieve,25,5,2
FetcherBase:RunNative,7,3,1
FetcherBase:Cook,20,6,2
FetcherBase:Download,20,3,2
FetcherBase:ApplyArchives,14,2,3
FetcherBase:ApplyRecipe,4,2,3
IFetcher:Fetch,1,1,1
RetrievalMethodRanker:RetrievalMethodRanker,2,1,0
RetrievalMethodRanker:Compare,17,1,2
ISelectionsManager:GetUncachedSelections,1,1,1
ISelectionsManager:GetImplementations,1,1,1
SelectionsManagerExtensions:GetUncachedImplementations,9,3,2
ExternalImplementation:ExternalImplementation,19,5,4
ExternalImplementation:FromID,15,4,1
ExternalImplementation:Equals,5,1,1
ExternalImplementation:Equals,9,1,1
ExternalImplementation:GetHashCode,9,1,0
ExternalRetrievalMethod:CloneNativeRetrievalMethod,1,1,0
ExternalRetrievalMethod:Clone,1,1,0
ExternalRetrievalMethod:Equals,5,1,1
ExternalRetrievalMethod:Equals,7,1,1
ExternalRetrievalMethod:GetHashCode,10,1,0
IPackageManager:Query,1,1,2
IPackageManager:Lookup,1,1,1
ISolver:Solve,1,1,1
SelectionCandidateComparer:SelectionCandidateComparer,14,4,4
SelectionCandidateComparer:Compare,65,5,2
SelectionCandidateComparer:GetLanguageRank,11,1,1
SelectionCandidateComparer:GetCountryRank,8,1,1
SelectionCandidateProvider:SelectionCandidateProvider,19,6,5
SelectionCandidateProvider:BuildCacheChecker,11,1,1
SelectionCandidateProvider:GetSortedCandidates,5,1,1
SelectionCandidateProvider:GetFeeds,20,7,1
SelectionCandidateProvider:GetNativeFeedPaths,3,1,1
SelectionCandidateProvider:GetSitePackagePaths,8,1,1
SelectionCandidateProvider:AddFeedToDict,14,4,3
SelectionCandidateProvider:GetCandidates,20,6,3
SelectionCandidateProvider:LookupOriginalImplementation,7,2,1
SolverException:SolverException,2,1,0
SolverException:SolverException,2,1,1
SolverException:SolverException,2,1,2
SolverException:SolverException,2,1,2
SolverExtensions:TrySolve,27,7,2
SolverUtils:GetEffective,23,3,1
SolverUtils:ToSelection,31,6,3
SolverUtils:AddDependencies,12,4,3
SolverUtils:AddCommand,27,6,3
SolverUtils:ToRequirements,13,3,2
SolverUtils:ToRequirements,12,3,2
SolverUtils:CopyVersionRestrictions,4,2,2
SolverUtils:CopyVersionRestrictions,3,1,2
SolverUtils:ToBindingRequirements,9,3,2
SolverUtils:Contains,9,3,2
SolverUtils:PurgeRestrictions,11,5,1
