Architecture smell,Project,Namespace,Cause
Unstable Dependency,Publish,ZeroInstall.Publish,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ZeroInstall.Publish.EntryPoints
God Component,Publish,ZeroInstall.Publish.EntryPoints,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 30
Feature Concentration,Publish,ZeroInstall.Publish,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExitCode]' [FeedBuilder' SignedFeed' FeedEditing' FeedUtils' SignedCatalog]' [ImplementationUtils]' [RetrievalMethodUtils]. LCC (Lack of Component Cohesion) = 0.5
