Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EnvironmentBuilder,6,21,0,0,7,553,78,0,0,0.1,14,0
Executor,1,3,0,0,3,28,4,0,1,1,0,2
CatalogManager,5,9,0,1,8,158,26,0,1,0,5,4
FeedManager,6,14,3,0,3,268,34,0,1,0.14,8,15
ReplayAttackException,0,6,3,0,5,78,8,0,0,-1,0,0
SearchQuery,0,2,2,0,2,48,5,0,0,-1,2,7
SearchResult,0,2,7,0,2,90,2,0,0,-1,2,2
TrustManager,5,8,0,0,2,204,30,0,1,0,9,0
SequentialFetcher,1,6,0,0,2,117,18,0,2,0.33,5,0
PackageManagerBase,0,4,1,0,2,63,11,1,1,-1,4,0
PackageManagerFactory,0,1,0,0,1,17,1,0,0,-1,3,0
StubPackageManager,0,2,0,0,2,20,2,0,1,-1,3,1
WindowsPackageManager,0,8,1,0,1,145,26,0,2,-1,6,1
Resources,2,1,41,0,0,364,1,0,0,0,0,10
SelectionsFormatter,0,3,0,0,1,73,12,0,0,-1,3,0
SelectionsManager,3,3,0,0,3,62,14,0,1,0,3,5
ServiceLocator,13,2,14,0,1,207,4,2,0,1,12,4
BacktrackingSolver,5,2,0,0,2,224,10,0,1,0,6,0
ExternalSolver,9,6,0,0,2,267,19,0,1,0,11,0
FallbackSolver,2,2,0,0,2,43,3,0,1,0,2,0
