Implementation smell,Namespace,Class,File,Method,Description
Long Parameter List,ZeroInstall.OneGet,PackageProviderBase,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\PackageProviderBase.cs,FindPackage,The method has 6 parameters. Parameters: name' requiredVersion' minimumVersion' maximumVersion' id' request
Long Parameter List,ZeroInstall.OneGet,PackageProviderBase,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\PackageProviderBase.cs,GetInstalledPackages,The method has 5 parameters. Parameters: name' requiredVersion' minimumVersion' maximumVersion' request
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,ShouldBootstrapProvider,The method has 6 parameters. Parameters: requestor' providerName' providerVersion' providerType' location' destination
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,YieldSoftwareIdentity,The method has 9 parameters. Parameters: fastPath' name' version' versionScheme' summary' source' searchKey' fullPath' packageFileName
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,AddLink,The method has 7 parameters. Parameters: referenceUri' relationship' mediaType' ownership' use' appliesToMedia' artifact
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,AddDependency,The method has 5 parameters. Parameters: providerName' packageName' version' source' appliesTo
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,AddDirectory,The method has 5 parameters. Parameters: elementPath' directoryName' location' root' isKey
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,AddFile,The method has 7 parameters. Parameters: elementPath' fileName' location' root' isKey' size' version
Long Parameter List,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,YieldPackageSource,The method has 5 parameters. Parameters: name' location' isTrusted' isRegistered' isValidated
Long Identifier,PackageManagement.Sdk,Messages,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Constants.cs,,The length of the parameter RemoveEnvironmentVariableRequiresElevation is 42.
Long Identifier,PackageManagement.Sdk,Messages,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Constants.cs,,The length of the parameter UnableToCreateShortcutTargetDoesNotExist is 40.
Long Identifier,PackageManagement.Sdk,Messages,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Constants.cs,,The length of the parameter UserDeclinedUntrustedPackageInstall is 35.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,ResolvePackageSources,The length of the statement  "                    _request.YieldPackageSource(uri.ToStringRfc()' uri.ToStringRfc()' isTrusted: isRegistered' isRegistered: isRegistered' isValidated: false); " is 139.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,ResolvePackageSources,The length of the statement  "                    _request.YieldPackageSource(uri.ToStringRfc()' uri.ToStringRfc()' isTrusted: true' isRegistered: true' isValidated: false); " is 123.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,InstallPackage,The length of the statement  "                // Since we cannot another copy of Zero Install from a different location into the same AppDomain' simply pretend we are running from a different source " is 152.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,Install,The length of the statement  "            if (MachineWide && ZeroInstallInstance.IsRunningFromPerUserDir) throw new UnsuitableInstallBaseException(Resources.NoMachineWideIntegrationFromPerUser' MachineWide); " is 165.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,Install,The length of the statement  "            if (ZeroInstallInstance.IsRunningFromCache) throw new UnsuitableInstallBaseException(Resources.NoIntegrationFromCache' MachineWide); " is 132.
Long Statement,ZeroInstall.OneGet,OneGetContext,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\OneGetContext.cs,ApplyVersionRestrictions,The length of the statement  "            Log.Warn($"You have applied a version restriction to this app. Zero Install will continue to apply this restriction to any future updates. You will need to run '0install select --customize {requirements.InterfaceUri}' to undo this."); " is 234.
Long Statement,ZeroInstall.OneGet,PackageProviderBase,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\PackageProviderBase.cs,GetDynamicOptions,The length of the statement  "                    request.YieldDynamicOption("Scope"' Constants.OptionType.String' isRequired: false' permittedValues: new[] {"CurrentUser"' "AllUsers"}); " is 136.
Long Statement,PackageManagement.Sdk,Request,D:\research\architectureSmells\repos\0install_0install-win\src\OneGet\Sdk\Request.cs,FixMeFormat,The length of the statement  "            return args.Aggregate(formatString.Replace('{'' '\u00ab').Replace('}'' '\u00bb')' (current' arg) => current + string.Format(CultureInfo.CurrentCulture' " \u00ab{0}\u00bb"' arg)); " is 178.
