Architecture smell,Project,Namespace,Cause
Unstable Dependency,Services.Interfaces,ZeroInstall.Services.Executors,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ZeroInstall.Store.Model.Selection
Unstable Dependency,Services.Interfaces,ZeroInstall.Services.Feeds,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ZeroInstall.Store.Model
Unstable Dependency,Services.Interfaces,ZeroInstall.Services.PackageManagers,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ZeroInstall.Store.Model.Selection
Feature Concentration,Services.Interfaces,ZeroInstall.Services.Solvers,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ISolver' SolverExtensions]' [SelectionCandidateComparer' SelectionCandidateProvider]' [SolverException]' [SolverUtils]. LCC (Lack of Component Cohesion) = 0.67
