Implementation smell,Namespace,Class,File,Method,Description
Complex Method,PerformanceBaseline,PerformanceHarness,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\PerformanceHarness.cs,Parse,Cyclomatic complexity of the method is 8
Long Statement,PerformanceBaseline,PerformanceHarness,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\PerformanceHarness.cs,GetTests,The length of the statement  "            var tests = from m in methods where m.GetCustomAttributes(typeof(PerformanceTestCaseAttribute)' false).Length > 0 select m;" is 123.
Magic Number,PerformanceBaseline.Code,CodeCsv,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Code\CodeCsv.cs,EventCount,The following statement contains a magic number: _expectedCount = 30027;
Magic Number,PerformanceBaseline.Rx,RxHttp,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Rx\RxHttp.cs,EventTypeStatistics,The following statement contains a magic number: RegisterForValidation(statistics' 12);
Magic Number,PerformanceBaseline.Rx,CSVRx,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Rx\RxCsv.cs,EventTypeStatistics,The following statement contains a magic number: RegisterForValidation(statistics' 11);
Magic Number,PerformanceBaseline.Rx,CSVRx,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Rx\RxCsv.cs,SlowActivities,The following statement contains a magic number: var slow = from a in activities                        where a.Duration.TotalMilliseconds > 18                        select a;
Magic Number,PerformanceBaseline.Rx,CSVRx,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Rx\RxCsv.cs,SlowActivities,The following statement contains a magic number: RegisterForValidation(slow' 6);
Magic Number,PerformanceBaseline.Rx,CSVRx,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\Rx\RxCsv.cs,AggregateDuration,The following statement contains a magic number: RegisterForValidation(summary' 17);
Magic Number,PerformanceBaseline,PerformanceHarness,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\PerformanceHarness.cs,Parse,The following statement contains a magic number: string name = arg.Substring(0' 3);
Magic Number,PerformanceBaseline,PerformanceHarness,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\PerfBaseline\PerformanceHarness.cs,Parse,The following statement contains a magic number: string value = arg.Substring(3);
