Implementation smell,Namespace,Class,File,Method,Description
Complex Method,UITest,Program,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\Program.cs,RunEnabledTests,Cyclomatic complexity of the method is 8
Long Statement,UITest,AutomationElementExtensions,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\AutomationElementExtensions.cs,FindChildByIndex,The length of the statement  "            AutomationElementCollection controls = root.FindAll(TreeScope.Children' new PropertyCondition(AutomationElement.ControlTypeProperty' type));" is 140.
Magic Number,UITest,AutomationElementExtensions,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\AutomationElementExtensions.cs,FindInDepth,The following statement contains a magic number: Thread.Sleep(100);
Magic Number,UITest,AutomationElementExtensions,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\AutomationElementExtensions.cs,WaitForChild,The following statement contains a magic number: Thread.Sleep(100);
Magic Number,UITest,AutomationElementExtensions,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\AutomationElementExtensions.cs,WaitForChildToDissapear,The following statement contains a magic number: Thread.Sleep(100);
Magic Number,UITest,AutomationElementExtensions,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\AutomationElementExtensions.cs,Expand,The following statement contains a magic number: Thread.Sleep(100);
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,LinqPadAutomation,The following statement contains a magic number: _mainWindow = desktop.WaitForChild("LINQPad 4"' TimeSpan.FromSeconds(10));
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,LinqPadAutomation,The following statement contains a magic number: var samplesTab = _mainWindow                 .FindInDepth(ControlType.Pane' 4)                 .FindChildByIndex(ControlType.Pane' 1)                 .FindChildByAutomationId("tcQueryTrees")                 .FindChildByName("Samples");
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,GetSampleGroups,The following statement contains a magic number: var samplesTab = _mainWindow                 .FindInDepth(ControlType.Pane' 4)                 .FindChildByIndex(ControlType.Pane' 1)                 .FindChildByAutomationId("tcQueryTrees")                 .FindChildByName("Samples");
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,ExecuteQuery,The following statement contains a magic number: Thread.Sleep(1000);
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,ExecuteQuery,The following statement contains a magic number: Thread.Sleep(100);
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,ExecuteQuery,The following statement contains a magic number: var dialog = _mainWindow.WaitForChild("Save Results"' TimeSpan.FromSeconds(10));
Magic Number,UITest,LinqPadAutomation,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\LinqPadUtility.cs,ExecuteQuery,The following statement contains a magic number: _mainWindow.WaitForChildToDissapear("Save Results"' TimeSpan.FromSeconds(10));
Magic Number,UITest,Program,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\Program.cs,Parse,The following statement contains a magic number: string name = arg.Substring(0' 3);
Magic Number,UITest,Program,C:\research\architectureSmells\repos\MSOpenTech_Tx\Test\LinqPad\Program.cs,Parse,The following statement contains a magic number: string value = arg.Substring(3);
