Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
TokenFormatTest,WebApiConfig,0,1,0,0,1,16,1,0,0,-1,0,1,,TokenFormatTest.Startup
TokenFormatTest,Startup,0,1,0,0,1,16,1,0,0,-1,1,0,TokenFormatTest.WebApiConfig,
TokenFormatTest.Controllers,IdentityController,0,1,0,0,1,8,1,0,0,-1,0,0,,
TokenFormatTest.Controllers,TestController,0,1,0,0,1,8,1,0,0,-1,0,0,,
Thinktecture.IdentityModel.Http,HeaderEncoding,0,3,0,0,3,21,3,0,0,-1,0,2,,Thinktecture.IdentityModel.Tokens.Http.HttpSamlSecurityTokenHandler' Thinktecture.IdentityModel.Tokens.Http.HttpSaml2SecurityTokenHandler
Thinktecture.IdentityModel.Tokens.Http,HttpSaml2SecurityTokenHandler,0,3,0,0,3,18,4,0,0,-1,1,1,Thinktecture.IdentityModel.Http.HeaderEncoding,Owin.SamlBearerAuthenticationExtensions
Thinktecture.IdentityModel.Tokens.Http,HttpSamlSecurityTokenHandler,0,3,0,0,3,26,5,0,0,-1,1,1,Thinktecture.IdentityModel.Http.HeaderEncoding,Owin.SamlBearerAuthenticationExtensions
Owin,SamlBearerAuthenticationExtensions,0,4,0,0,3,41,5,0,0,-1,3,0,Thinktecture.IdentityModel.Tokens.Http.HttpSaml2SecurityTokenHandler' Thinktecture.IdentityModel.Tokens.Http.HttpSamlSecurityTokenHandler' TokenFormatTest.Security.WifTokenFormat,
TokenFormatTest.Security,TestProvider,0,1,0,0,1,7,1,0,0,-1,0,0,,
TokenFormatTest.Security,WifTokenFormat,1,3,0,0,3,23,4,0,0,0.67,0,1,,Owin.SamlBearerAuthenticationExtensions
