Implementation smell,Namespace,Class,File,Method,Description
Magic Number,ObjectPool,Program,D:\research\architectureSmells\repos1\TelerikAcademy_High-Quality-Code\17. Design Patterns\Demo\Creational\ObjectPool\Program.cs,Main,The following statement contains a magic number: Thread.Sleep(2000);
Magic Number,ObjectPool,Program,D:\research\architectureSmells\repos1\TelerikAcademy_High-Quality-Code\17. Design Patterns\Demo\Creational\ObjectPool\Program.cs,Main,The following statement contains a magic number: Thread.Sleep(2000);
Magic Number,ObjectPool,Program,D:\research\architectureSmells\repos1\TelerikAcademy_High-Quality-Code\17. Design Patterns\Demo\Creational\ObjectPool\Program.cs,Main,The following statement contains a magic number: Thread.Sleep(2000);
