Project,Namespace,Ca types,Ce types
SOLID and Other Principles,SingleResponsibilityShapesAfter.Contracts,SingleResponsibilityShapesAfter.DrawingManager' SingleResponsibilityShapesAfter.Rectangle,
SOLID and Other Principles,SingleResponsibilityShapesAfter,,SingleResponsibilityShapesAfter.Contracts.IDrawingContext' SingleResponsibilityShapesAfter.Contracts.IDrawingManager' SingleResponsibilityShapesAfter.Contracts.IRenderer' SingleResponsibilityShapesAfter.Contracts.IShape
SOLID and Other Principles,SingleResponsibilityShapesBefore,,SingleResponsibilityShapesBefore.Contracts.IDrawingContext' SingleResponsibilityShapesBefore.Contracts.IRenderer' SingleResponsibilityShapesBefore.Contracts.IShape' SingleResponsibilityShapesBefore.Contracts.IDrawingManager
SOLID and Other Principles,SingleResponsibilityShapesBefore.Contracts,SingleResponsibilityShapesBefore.DrawingManager' SingleResponsibilityShapesBefore.Rectangle,
SOLID and Other Principles,SingleResponsibilityBooksAfter,,
SOLID and Other Principles,SingleResponsibilityBooksBefore,,
SOLID and Other Principles,OpenClosedFileDownloadAfter,,OpenClosedFileDownloadAfter.Contracts.IResult
SOLID and Other Principles,OpenClosedFileDownloadAfter.Contracts,OpenClosedFileDownloadAfter.Music' OpenClosedFileDownloadAfter.File' OpenClosedFileDownloadAfter.Progress,
SOLID and Other Principles,OpenClosedFileDownloadBefore,,
SOLID and Other Principles,OpenClosedDrawingShapesAfter,,OpenClosedDrawingShapesAfter.Contracts.IShape' OpenClosedDrawingShapesAfter.Contracts.IDrawingManager
SOLID and Other Principles,OpenClosedDrawingShapesAfter.Contracts,OpenClosedDrawingShapesAfter.DrawingManager' OpenClosedDrawingShapesAfter.RectangleDrawingManager' OpenClosedDrawingShapesAfter.CircleDrawingManager' OpenClosedDrawingShapesAfter.Circle' OpenClosedDrawingShapesAfter.Rectangle,
