Method,LOC,CC,PC
CompilerException:CompilerException,4,1,2
CompilerException:ToString,7,2,0
CSharpProvider:LoadReference,17,7,1
CSharpProvider:InnerCreateInstance,19,3,3
CSharpProvider:CSharpProvider,2,1,0
CSharpProvider:CompileFromFile,24,3,1
CSharpProvider:Compile,19,3,1
CSharpProvider:CreateInstance,3,1,2
CSharpProvider:CreateInstanceFromFile,3,1,2
CSharpProvider:Dispose,16,5,0
DotNetReferences:Add,3,1,1
DotNetReferences:Remove,3,1,1
DotNetReferences:GetReferences,5,2,0
RemoteLoader:RemoteLoader,2,1,0
RemoteLoader:Create,36,10,3
File:ReadFileToString,6,3,2
ReferenceInCode:GetSystemReferenceDllName,8,3,1
ReferenceInCode:GetNameSpacesInSourceCode,3,1,1
ReferenceInCode:GetDefaultReferenceDllName,8,2,1
Regx:GetMatchStrings,37,9,3
Regx:GetMatch,33,8,3
Embed:Embed,2,1,0
Eval:ToItem,3,1,1
Eval:SetToVariable,60,1,2
Eval:EvalMethodToVar,61,1,3
Eval:EntityVariable,33,1,2
Eval:Complie,11,2,3
Eval:ResolveEntityProperties,33,1,2
Eval:ResolveVariable,61,1,2
HttpDataContrainer:HttpDataContrainer,9,2,0
HttpDataContrainer:GetTemplatePageCacheContent,6,2,1
HttpDataContrainer:SetTemplatePageCacheContent,3,1,3
HttpDataContrainer:DefineVariable,35,3,2
HttpDataContrainer:DefineVariable,8,2,2
HttpDataContrainer:GetVariable,6,2,1
HttpDataContrainer:GetDefineVariable,10,1,0
IDataContrainer:GetTemplatePageCacheContent,1,1,1
IDataContrainer:SetTemplatePageCacheContent,1,1,3
IDataContrainer:DefineVariable,1,1,2
IDataContrainer:DefineVariable,1,1,2
IDataContrainer:GetVariable,1,1,1
IDataContrainer:GetDefineVariable,1,1,0
ITemplateVariableObject:AddData,1,1,2
ITemplateVariableObject:RemoveData,1,1,1
MD5:Encode,11,2,1
MD5:EncodeTo16,5,1,1
NormalDataContrainer:GetTemplatePageCacheContent,3,1,1
NormalDataContrainer:SetTemplatePageCacheContent,2,1,3
NormalDataContrainer:DefineVariable,19,3,2
NormalDataContrainer:DefineVariable,7,2,2
NormalDataContrainer:GetVariable,6,2,1
NormalDataContrainer:GetDefineVariable,6,2,0
SimpleTplEngine:SimpleTplEngine,6,2,2
SimpleTplEngine:ComplieTemplateMethod,56,2,1
SimpleTplEngine:ComplieTemplateTag,53,2,1
SimpleTplEngine:Execute,6,1,1
SimpleTplEngine:FieldTemplate,5,1,2
TemplateCache:RegisterTemplate,9,2,2
TemplateCache:GetTemplateContent,8,2,1
ITemplate:Read,1,1,1
ITemplate:Compress,1,1,1
ITemplate:CompressHtml,1,1,1
ITemplate:GetTemplateID,1,1,1
TemplateRegister:TemplateRegister,6,2,2
TemplateRegister:TemplateRegister,5,2,1
TemplateRegister:TemplateRegister,6,2,2
TemplateRegister:Register,7,2,0
TemplateRegister:RegisterTemplates,15,5,2
TemplateVariableFieldAttribute:TemplateVariableFieldAttribute,2,1,0
TemplateVariableFieldAttribute:TemplateVariableFieldAttribute,3,1,1
TemplateUtility:Read,4,1,1
TemplateUtility:CompressHtml,17,1,1
TemplateUtility:GetTemplateId,12,3,2
TemplateUtility:GetPartialTemplateID,50,9,3
TemplateUtility:PrintTemplatesInfo,65,2,0
TemplateRegexUtility:Replace,3,1,3
TemplateRegexUtility:ReplaceTemplate,4,1,2
TemplateRegexUtility:Replace,6,1,2
TemplateRegexUtility:ReplaceHtml,3,1,3
TemplateRegexUtility:ReplacePartial,14,2,1
TemplatePage:TemplatePage,7,2,0
TemplatePage:TemplatePage,3,1,1
TemplatePage:TemplatePage,3,1,2
TemplatePage:AddVariable,4,1,2
TemplatePage:AddDataObject,11,3,1
TemplatePage:PreRender,5,2,2
TemplatePage:PreInit,5,2,2
TemplatePage:ToString,40,7,0
TemplatePage:ToCompressedString,3,1,0
TemplatePage:Render,7,2,0
TemplatePage:SaveToFile,14,1,4
TemplatePage:SaveToFile,4,1,1
TemplatePage:SaveToFile,3,1,2
test:Main,11,1,0
EventLog:EventLog,2,1,0
EventLog:Append,3,1,1
EventLog:Clear,3,1,0
EventLog:ToString,3,1,0
