Architecture smell,Project,Namespace,Cause,Responsible Classes
Unstable Dependency,Atf.Gui.WinForms.vs2010,Sce.Atf.Applications,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sce.Atf.Controls.Adaptable' Sce.Atf.Controls.PropertyEditing' Sce.Atf.Controls.ConsoleBox' Sce.Atf.Dom,Sce.Atf.Applications.AdaptableControl' Sce.Atf.Applications.GridControl' Sce.Atf.Applications.GridView' Sce.Atf.Applications.PropertyGridView' Sce.Atf.Applications.PropertyGrid' Sce.Atf.Applications.FileUriEditor' Sce.Atf.Applications.Category' Sce.Atf.Applications.IConsoleTextBox' Sce.Atf.Applications.DomNodeReplaceToolStrip' Sce.Atf.Applications.ColorPickerEditor
Unstable Dependency,Atf.Gui.WinForms.vs2010,Sce.Atf,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sce.Atf.Direct2D' Sce.Atf.Controls,Sce.Atf.D2dGraphics' Sce.Atf.D2dUtil' Sce.Atf.FindFileDialog' Sce.Atf.FindFileWithSuggestionDialog
Unstable Dependency,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sce.Atf.Controls.Adaptable' Sce.Atf.Applications,Sce.Atf.Controls.AdaptableControl' Sce.Atf.Controls.IControlHostService' Sce.Atf.Controls.ControlInfo' Sce.Atf.Controls.ControlGradient
Unstable Dependency,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls.Adaptable,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Sce.Atf.DirectWrite,Sce.Atf.Controls.Adaptable.TextEditor' Sce.Atf.Controls.Adaptable.SelectionMode' Sce.Atf.Controls.Adaptable.HitTestMetrics
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf.Applications,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 189,Sce.Atf.Applications.CommandRegister' Sce.Atf.Applications.DockPanel' Sce.Atf.Applications.DockingInfo' Sce.Atf.Applications.Command' Sce.Atf.Applications.IControlRegistry' Sce.Atf.Applications.ISearchableContext' Sce.Atf.Applications.ISearchableContextUI' Sce.Atf.Applications.ControlGradient' Sce.Atf.Applications.DockColors' Sce.Atf.Applications.ImageSizes' Sce.Atf.Applications.HitTest' Sce.Atf.Applications.WM_ACTIVATEState' Sce.Atf.Applications.WinMessages' Sce.Atf.Applications.SYSCOMMANDWPARAM' Sce.Atf.Applications.DCXFlags' Sce.Atf.Applications.SWPFlags' Sce.Atf.Applications.GetWindowLongIndex' Sce.Atf.Applications.WindowStyles' Sce.Atf.Applications.POINT' Sce.Atf.Applications.RECT' Sce.Atf.Applications.MINMAXINFO' Sce.Atf.Applications.NCCALCSIZE_PARAMS' Sce.Atf.Applications.WINDOWPOS' Sce.Atf.Applications.skinType' Sce.Atf.Applications.styleType' Sce.Atf.Applications.setterType' Sce.Atf.Applications.valueInfoType' Sce.Atf.Applications.constructorParamsType' Sce.Atf.Applications.listInfoType' Sce.Atf.Applications.SkinCommands' Sce.Atf.Applications.SkinCommandGroup' Sce.Atf.Applications.Skin' Sce.Atf.Applications.ValueInfo' Sce.Atf.Applications.ListInfo' Sce.Atf.Applications.SourceControlCommandGroup' Sce.Atf.Applications.Commands' Sce.Atf.Applications.ArgParserException' Sce.Atf.Applications.IOption' Sce.Atf.Applications.MenuControls' Sce.Atf.Applications.FunctionalTestException' Sce.Atf.Applications.HelpAboutCommandWinForms' Sce.Atf.Applications.IDialogService' Sce.Atf.Applications.ILayoutConstraint' Sce.Atf.Applications.IMainWindow' Sce.Atf.Applications.RetrieveCommandListItemEventArgs' Sce.Atf.Applications.DrawCommandListItemEventArgs' Sce.Atf.Applications.NodeAdapterEventArgs' Sce.Atf.Applications.RetrieveVirtualNodeAdapter' Sce.Atf.Applications.ItemLazyLoadEventArgs' Sce.Atf.Applications.CanItemLabelEditEventArgs' Sce.Atf.Applications.ItemLabelEditEventArgs' Sce.Atf.Applications.CanItemPropertyChangeEventArgs' Sce.Atf.Applications.ItemPropertyChangedEventArgs' Sce.Atf.Applications.ElementSortComparer<T>' Sce.Atf.Applications.TargetChangeEventArgs' Sce.Atf.Applications.IReplaceUI' Sce.Atf.Applications.IResultsUI' Sce.Atf.Applications.ISearchUI' Sce.Atf.Applications.UserSettingsInfo' Sce.Atf.Applications.SkinInfo' Sce.Atf.Applications.SkinDocument' Sce.Atf.Applications.TextPanel' Sce.Atf.Applications.ImagePanel' Sce.Atf.Applications.ResolvedThumbnail' Sce.Atf.Applications.WebHelps' Sce.Atf.Applications.WindowLayoutServiceCommand' Sce.Atf.Applications.ToolStripAutoFitLabel' Sce.Atf.Applications.ToolStripAutoFitTextBox' Sce.Atf.Applications.AtfScriptVariables' Sce.Atf.Applications.GenericOption' Sce.Atf.Applications.BoolOption' Sce.Atf.Applications.CommandControls' Sce.Atf.Applications.ControlInfo' Sce.Atf.Applications.ControlHostServices' Sce.Atf.Applications.ImageThumbnailResolver' Sce.Atf.Applications.IPrototypingContext' Sce.Atf.Applications.GuiSelection<T>' Sce.Atf.Applications.SkinEditingContext' Sce.Atf.Applications.SchemaLoader' Sce.Atf.Applications.SkinUtil' Sce.Atf.Applications.DefaultTypeConverter' Sce.Atf.Applications.SkinStyle' Sce.Atf.Applications.ClipboardLoggingData' Sce.Atf.Applications.WinFormsCommandServices' Sce.Atf.Applications.DockContent' Sce.Atf.Applications.DefaultClient' Sce.Atf.Applications.IControlHostClient' Sce.Atf.Applications.IControlHostService' Sce.Atf.Applications.ILayoutContext' Sce.Atf.Applications.LayoutContexts' Sce.Atf.Applications.CommandListItem' Sce.Atf.Applications.WinFormsItemInfo' Sce.Atf.Applications.MenuInfos' Sce.Atf.Applications.SettingsInfo' Sce.Atf.Applications.TreeView' Sce.Atf.Applications.CustomCaptionButton' Sce.Atf.Applications.SkinSchema' Sce.Atf.Applications.Setter' Sce.Atf.Applications.TabbedControlSelector' Sce.Atf.Applications.WebHelp' Sce.Atf.Applications.QueryOptionItem' Sce.Atf.Applications.QuerySeparator' Sce.Atf.Applications.QueryStringInput' Sce.Atf.Applications.QueryNumericalInput' Sce.Atf.Applications.SearchTextBox' Sce.Atf.Applications.SearchToolStrip' Sce.Atf.Applications.Dialogs' Sce.Atf.Applications.ITemplatingContext' Sce.Atf.Applications.SingleInstanceService' Sce.Atf.Applications.EmbeddedImage' Sce.Atf.Applications.SkinStyleProperties' Sce.Atf.Applications.StringColorConverter' Sce.Atf.Applications.UnhandledExceptionDialog' Sce.Atf.Applications.QueryLabel' Sce.Atf.Applications.QueryNode' Sce.Atf.Applications.CommandInfos' Sce.Atf.Applications.HistoryLister' Sce.Atf.Applications.ListViewItemSorter' Sce.Atf.Applications.Setting' Sce.Atf.Applications.UnhandledExceptionService' Sce.Atf.Applications.ReconcileForm' Sce.Atf.Applications.QueryButton' Sce.Atf.Applications.ReplaceTextBox' Sce.Atf.Applications.ReplaceToolStrip' Sce.Atf.Applications.AutoDocumentService' Sce.Atf.Applications.ErrorDialogService' Sce.Atf.Applications.MainFormAdapter' Sce.Atf.Applications.CustomPropertyEditingContext' Sce.Atf.Applications.SettingsLoadSaveDialog' Sce.Atf.Applications.SkinSetterAttributePropertyDescriptor' Sce.Atf.Applications.StandardFileExitCommand' Sce.Atf.Applications.CheckInForm' Sce.Atf.Applications.QueryOption' Sce.Atf.Applications.ItemInfos' Sce.Atf.Applications.ProjectLister' Sce.Atf.Applications.MainWindowTitleService' Sce.Atf.Applications.PaletteTreeAdapter' Sce.Atf.Applications.RenameCommand' Sce.Atf.Applications.SettingsDialog' Sce.Atf.Applications.WebHelpCommands' Sce.Atf.Applications.SearchResultsListView' Sce.Atf.Applications.TreeViewContext' Sce.Atf.Applications.FontDescriptor' Sce.Atf.Applications.QueryTextInput' Sce.Atf.Applications.StringSearchInputUI' Sce.Atf.Applications.CommandLineArgsService' Sce.Atf.Applications.FileDialogService' Sce.Atf.Applications.CommandList' Sce.Atf.Applications.PrototypeLister' Sce.Atf.Applications.PerformanceMonitor' Sce.Atf.Applications.PropertyEditingCommands' Sce.Atf.Applications.StandardPrintCommands' Sce.Atf.Applications.ThumbnailService' Sce.Atf.Applications.DefaultTabCommands' Sce.Atf.Applications.FilteredTreeControlEditor' Sce.Atf.Applications.LayerLister' Sce.Atf.Applications.ScriptConsole' Sce.Atf.Applications.GridPropertyEditor' Sce.Atf.Applications.DomNodePropertySearchService' Sce.Atf.Applications.WindowLayoutServiceCommands
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 44,Sce.Atf.WINDOWINFO' Sce.Atf.OPENFILENAME' Sce.Atf.AdviseEntry' Sce.Atf.OleData' Sce.Atf.ComHelper' Sce.Atf.DropDescription' Sce.Atf.DropDescriptionFlags' Sce.Atf.DropImageType' Sce.Atf.ShDragImage' Sce.Atf.IconSize' Sce.Atf.FolderType' Sce.Atf.SupportedTypes' Sce.Atf.IconType' Sce.Atf.StandardIconUtil' Sce.Atf.CustomOpenFileDialog
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 89,Sce.Atf.Controls.EditMode' Sce.Atf.Controls.eListBoxType' Sce.Atf.Controls.Style' Sce.Atf.Controls.KeyboardShortcuts' Sce.Atf.Controls.LabelEditModes' Sce.Atf.Controls.NodeLayoutInfo' Sce.Atf.Controls.HitType' Sce.Atf.Controls.Flags' Sce.Atf.Controls.NodeFilteringStatus' Sce.Atf.Controls.NodeChangeTypes' Sce.Atf.Controls.CustomColorTable' Sce.Atf.Controls.ListViewCellEventArgs' Sce.Atf.Controls.ListViewCellCancelEventArgs' Sce.Atf.Controls.ListViewCellValidatingEventArgs' Sce.Atf.Controls.SpinDirectionEventArgs' Sce.Atf.Controls.HitRecord' Sce.Atf.Controls.NodeEditEventArgs' Sce.Atf.Controls.ColumnEventArgs' Sce.Atf.Controls.CancelColumnEventArgs' Sce.Atf.Controls.ListViewItemSorter' Sce.Atf.Controls.RetrieveVirtualNodeEventArgs' Sce.Atf.Controls.NodeCheckedEventArgs' Sce.Atf.Controls.NodeDragEventArgs' Sce.Atf.Controls.CanLabelEditEventArgs' Sce.Atf.Controls.NodeLabelEditEventArgs' Sce.Atf.Controls.CanPropertyChangeEventArgs' Sce.Atf.Controls.PropertyChangedEventArgs' Sce.Atf.Controls.NodesRemovingEventArgs' Sce.Atf.Controls.LayoutTag' Sce.Atf.Controls.SubItemComparer' Sce.Atf.Controls.ColorPickerEditor' Sce.Atf.Controls.Shortcut' Sce.Atf.Controls.ListViewItemComparer' Sce.Atf.Controls.NoFocusTrackBar' Sce.Atf.Controls.ThumbnailControlItem' Sce.Atf.Controls.NodeEventArgs' Sce.Atf.Controls.CancelNodeEventArgs' Sce.Atf.Controls.Column' Sce.Atf.Controls.DefaultSorter' Sce.Atf.Controls.CustomToolStripRenderer' Sce.Atf.Controls.FindFileDialog' Sce.Atf.Controls.FindFileWithSuggestionDialog' Sce.Atf.Controls.HoverEventArgs<TObject'TPart>' Sce.Atf.Controls.HoverLabel' Sce.Atf.Controls.OpenFilteredFileDialog' Sce.Atf.Controls.ProgressDialog' Sce.Atf.Controls.TreeListItemRenderer' Sce.Atf.Controls.ConfirmationDialog' Sce.Atf.Controls.DataEditorTheme' Sce.Atf.Controls.HoverBase' Sce.Atf.Controls.ThumbnailItemList' Sce.Atf.Controls.WindowLayoutNewDialog' Sce.Atf.Controls.CompactSpinner' Sce.Atf.Controls.ChristmasTreeRenderer' Sce.Atf.Controls.BalloonToolTipHelper' Sce.Atf.Controls.AboutSysInfoDialog' Sce.Atf.Controls.BoolInputControl' Sce.Atf.Controls.CollapsibleGroupBox' Sce.Atf.Controls.ErrorDialog' Sce.Atf.Controls.ColumnCollection
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls.Adaptable,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 49,Sce.Atf.Controls.Adaptable.ColorPreset' Sce.Atf.Controls.Adaptable.IAutoTranslateAdapter' Sce.Atf.Controls.Adaptable.ICanvasAdapter' Sce.Atf.Controls.Adaptable.IDragSelector' Sce.Atf.Controls.Adaptable.ISelectionAdapter' Sce.Atf.Controls.Adaptable.Direction' Sce.Atf.Controls.Adaptable.DiagramExpander' Sce.Atf.Controls.Adaptable.DiagramLabel' Sce.Atf.Controls.Adaptable.DiagramPin' Sce.Atf.Controls.Adaptable.DiagramVisibilityCheck' Sce.Atf.Controls.Adaptable.DragSelectionEventArgs' Sce.Atf.Controls.Adaptable.IPrintingAdapter' Sce.Atf.Controls.Adaptable.ITransformAdapter' Sce.Atf.Controls.Adaptable.TextBox' Sce.Atf.Controls.Adaptable.ShowPinsToggle' Sce.Atf.Controls.Adaptable.ILabelEditAdapter' Sce.Atf.Controls.Adaptable.IControlAdapter' Sce.Atf.Controls.Adaptable.IItemDragAdapter' Sce.Atf.Controls.Adaptable.IPickingAdapter' Sce.Atf.Controls.Adaptable.IPickingAdapter2
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls.Adaptable.Graphs,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45,Sce.Atf.Controls.Adaptable.Graphs.MoveElementBehavior' Sce.Atf.Controls.Adaptable.Graphs.GroupPinData' Sce.Atf.Controls.Adaptable.Graphs.GroupCreationOptions' Sce.Atf.Controls.Adaptable.Graphs.PlacementMode' Sce.Atf.Controls.Adaptable.Graphs.CommandTag' Sce.Atf.Controls.Adaptable.Graphs.MeasurePinNode' Sce.Atf.Controls.Adaptable.Graphs.PinStyle' Sce.Atf.Controls.Adaptable.Graphs.DrawEdgePolicy' Sce.Atf.Controls.Adaptable.Graphs.EmptyGraph' Sce.Atf.Controls.Adaptable.Graphs.DragEdge' Sce.Atf.Controls.Adaptable.Graphs.NumberedRoute' Sce.Atf.Controls.Adaptable.Graphs.ElementHelper' Sce.Atf.Controls.Adaptable.Graphs.ElementTypeInfo' Sce.Atf.Controls.Adaptable.Graphs.ElementSizeInfo' Sce.Atf.Controls.Adaptable.Graphs.WireStyleProvider<TElement'TWire'TPin>' Sce.Atf.Controls.Adaptable.Graphs.CircuitDocument
God Component,Atf.Gui.WinForms.vs2010,Sce.Atf.Controls.CurveEditing,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 31,Sce.Atf.Controls.CurveEditing.OriginLockMode' Sce.Atf.Controls.CurveEditing.ShortcutKeys
