Method,LOC,CC,PC
DoubleExtension:AlmostEquals,3,1,3
LightCommandExtensions:SetColor,9,2,2
LightExtensions:ToHex,3,1,1
StateExtensions:ToRgb,9,3,1
StateExtensions:ToHex,3,1,1
HSB:GetRGB,77,5,0
Numbers:Max,3,1,1
Numbers:Min,3,1,1
RGBExtensions:GetHSB,9,1,1
RGBExtensions:GetHue,21,4,1
RGBExtensions:GetSaturation,10,2,1
RGBExtensions:GetBrightness,6,1,1
CIE1931Gamut:CIE1931Gamut,5,1,3
CIE1931Gamut:ForModel,60,2,1
CIE1931Gamut:Contains,14,1,1
CIE1931Gamut:IsBelow,6,1,3
CIE1931Gamut:IsAbove,6,1,3
CIE1931Gamut:NearestContainedPoint,28,4,1
CIE1931Gamut:GetClosestPointOnLine,17,2,3
CIE1931Gamut:GetDistanceBetweenTwoPoints,5,1,2
CIE1931Point:CIE1931Point,5,1,2
CIE1931Point:ToString,4,1,0
LightCommandExtensions:SetColor,6,2,3
LightExtensions:ToHex,3,1,1
StateExtensions:ToHex,3,1,2
StateExtensions:ToRgb,3,1,2
HueColorConverter:RgbToXY,50,3,2
HueColorConverter:HexFromState,4,1,2
HueColorConverter:RgbFromState,12,4,2
HueColorConverter:XYToRgb,45,3,2
HueColorConverter:InverseGamma,14,2,1
HueColorConverter:Gamma,14,2,1
HueColorConverter:Bound,3,1,1
CGPoint:CGPoint,4,1,2
LightCommandExtensions:SetColor,6,2,3
LightExtensions:ToHex,3,1,1
LightExtensions:ToRGBColor,3,1,1
StateExtensions:ToHex,3,1,2
StateExtensions:ToRGBColor,3,1,2
HueColorConverter:XyFromColor,3,1,3
HueColorConverter:XyFromColor,50,6,3
HueColorConverter:CheckPointInLampsReach,15,2,1
HueColorConverter:GetClosestPointToPoint,13,2,3
HueColorConverter:HexFromState,9,4,1
HueColorConverter:HexFromXy,32,5,2
HueColorConverter:CalculateXY,93,9,2
HueColorConverter:ColorPointsForModel,41,2,1
HueColorConverter:GetClosestPointToPoints,16,2,3
HueColorConverter:GetDistanceBetweenTwoPoints,5,1,2
HueColorConverter:CheckPointInLampsReach,18,2,2
HueColorConverter:CrossProduct,3,1,2
HueColorConverter:HexColorFromState,16,4,2
HueColorConverter:RGBColorFromState,11,3,2
HueColorConverter:ColorFromXY,119,10,2
RGBColor:RGBColor,5,1,3
RGBColor:RGBColor,5,1,3
RGBColor:RGBColor,14,3,1
RGBColor:ToHex,6,1,0
