Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Ahri,8,14,1,2,2,295,91,0,1,0,5,0
Blitzcrank,13,11,1,1,1,163,45,0,0,0,5,0
Brand,10,15,1,1,2,348,101,0,0,0,5,0
Braum,10,9,1,9,1,195,64,0,0,0,4,0
Corki,10,12,2,1,3,259,75,0,0,0,6,0
Darius,10,12,1,5,1,176,50,0,0,0.17,5,0
Draven,13,20,1,2,2,381,91,0,0,0,5,0
Evelynn,10,8,1,1,1,144,41,0,0,0,5,0
Jhin,17,18,2,1,2,436,112,0,0,0.11,6,0
Karthus,10,11,1,1,1,322,95,0,0,0,5,0
Kayle,10,11,1,1,1,215,70,0,0,0,4,0
Kindred,11,10,1,2,2,213,58,0,0,0,5,0
Lux,14,18,1,1,2,392,115,0,0,0,5,0
Malzahar,12,15,1,1,2,327,90,0,0,0.2,5,0
Jayce,35,24,2,4,2,515,143,0,0,0,5,0
Swain,12,13,1,1,2,313,86,0,0,0.15,5,0
Syndra,14,17,1,1,1,380,115,0,0,0,8,0
Teemo,10,12,1,1,2,240,76,0,0,0,5,0
Thresh,8,14,1,1,1,291,82,0,0,0,6,0
Tristana,10,14,1,9,3,265,79,0,0,0,6,0
TwistedFate,14,14,1,1,2,327,101,0,0,0,5,0
Twitch,13,15,1,9,4,228,62,0,0,0.2,5,0
Varus,13,13,1,2,1,261,79,0,0,0,5,0
Velkoz,14,16,1,1,1,404,106,0,0,0,6,0
Xerath,14,18,2,1,2,386,106,0,0,0.11,6,0
Morgana,10,13,1,1,1,244,70,0,0,0.15,6,0
Vayne,11,12,1,2,1,254,67,0,0,0.17,5,0
Activator,36,18,1,27,1,531,164,0,0,0,5,0
Anivia,14,15,1,1,1,316,97,0,0,0,5,0
Annie,15,6,2,12,1,251,70,0,0,0,5,0
Ashe,13,15,1,9,2,262,74,0,0,0,7,0
Caitlyn,14,16,1,2,3,393,97,0,0,0.12,6,0
Ekko,17,12,1,2,3,272,87,0,0,0,7,0
Ezreal,26,17,2,24,3,467,115,0,0,0.18,7,0
Graves,15,12,1,4,2,268,81,0,0,0,6,0
Jinx,16,20,2,15,3,398,118,0,0,0,6,0
Kalista,15,21,1,10,2,429,117,0,0,0,5,0
KogMaw,11,15,1,10,1,289,81,0,0,0,5,0
MissFortune,13,14,1,1,3,380,95,0,0,0.14,5,0
Orianna,16,17,1,1,1,403,108,0,0,0,6,0
Lucian,16,14,2,2,3,322,85,0,0,0.21,7,0
Program,27,14,5,22,5,700,258,1,0,0.14,8,50
Quinn,10,11,1,1,1,204,63,0,0,0,5,0
Sivir,12,12,1,11,3,252,71,0,0,0,6,0
Urgot,17,14,1,0,2,286,87,0,0,0,5,0
Resource1,2,1,3,0,0,54,1,0,0,0,0,1
AutoLvlUp,5,6,0,0,2,91,16,0,0,0,1,0
MissileReturn,8,7,1,2,2,96,21,0,0,0,2,3
OKTWdash,3,5,1,0,4,144,31,0,0,0,2,5
OKTWdraws,12,8,1,9,5,337,85,0,0,0.25,6,0
OKTWlab,5,13,0,0,2,149,29,0,0,0.85,1,0
OktwTs,5,7,1,0,2,142,31,0,0,0,2,0
HiddenObj,1,0,2,1,0,16,0,0,0,-1,0,1
OKTWward,18,8,1,1,1,339,128,0,0,0,3,1
ChampionInfo,0,1,7,0,1,38,1,0,0,-1,0,1
OKTWtracker,3,4,0,2,1,80,23,0,0,0,2,2
PredictionAio,0,4,1,0,0,109,30,0,0,-1,3,0
