Method,LOC,CC,PC
Program:Main,3,1,1
Program:Game_OnGameLoad,25,4,1
Program:LoadMenu,104,7,0
Program:AntiGapcloser_OnEnemyGapcloser,13,4,1
Program:BeforeAttack,19,7,1
Program:Obj_AI_Base_OnProcessSpellCast,14,4,2
Program:Game_OnGameUpdate,11,5,1
Program:Rlogic,55,14,0
Program:RValidRange,20,1,1
Program:Elogic,39,15,0
Program:WValidRange,20,1,1
Program:Wlogic,19,9,0
Program:Qlogic,41,14,0
Program:CountMinionsInRange,8,2,2
Program:GetKsDamage,18,5,2
Program:CastSpell,68,21,2
Program:FishBoneToMiniGun,7,3,1
Program:GetRealDistance,3,1,1
Program:GetRealPowPowRange,3,1,1
Program:SetValues,27,6,0
Program:Drawing_OnDraw,22,9,1
