Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ExcelReportsUtils,Dialogs,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Dialogs.cs,ShowError,The length of the statement  "		MessageBox.Show (owner' message' string.Format ("{0} Notification"' notificationLevel)' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 132.
Long Statement,ExcelReportsUtils,Dialogs,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Dialogs.cs,ShowError,The length of the statement  "		MessageBox.Show (message' string.Format ("{0} Notification"' notificationLevel)' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 125.
Long Statement,ExcelReportsUtils,Logger,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Logger.cs,SerializeException,The length of the statement  "	exceptionMessage = string.Format (CultureInfo.InvariantCulture' "{0}{1}{2}\n{3}"' exceptionMessage' string.IsNullOrEmpty (exceptionMessage) ? string.Empty : "\n\n"' e.Message' e.StackTrace); " is 190.
Long Statement,ExcelReportsUtils,Logger,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Logger.cs,initialize,The length of the statement  "	/*log4net.Config.XmlConfigurator.ConfigureAndWatch(new FileInfo(AppDomain.CurrentDomain.BaseDirectory + "logging.config"));*/XmlConfigurator.Configure (); " is 154.
Long Statement,ExcelReportsUtils,Logger,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Logger.cs,initialize,The length of the statement  "                new FileInfo(Path.Combine(AppDomain.CurrentDomain.SetupInformation.ApplicationBase' "Log4Net.config")));*/_logInitialized = true; " is 129.
Long Statement,ExcelReportsUtils.Extensions,SpecialCharacterRemoverExt,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Extensions\SpecialCharacterHelper.cs,RemoveSpecialCharactersForFileName,The length of the statement  "	arr = Array.FindAll (arr' c => char.IsLetterOrDigit (c) || char.IsWhiteSpace (c) || c == '-' || c == '_' || c == '(' || c == ')'); " is 130.
Long Statement,ExcelReportsUtils.Extensions,SpecialCharacterRemoverExt,C:\repos\benitazz_ReportSource\ExcelReportsUtils\Extensions\SpecialCharacterHelper.cs,RemoveInvalidCharacterForFilename,The length of the statement  "	return Path.GetInvalidFileNameChars ().Aggregate (str' (current' c) => current.Replace (c.ToString (CultureInfo.CurrentUICulture)' "_")); " is 137.
