Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Samples,getting_started,C:\research\architectureSmells\repos\pmcfernandes_BootstrapControls\Samples\getting-started.aspx.cs,Page_Load,The length of the statement  "                conn.ConnectionString = @"Integrated Security=SSPI;Persist Security Info=False;Initial Catalog=Tie;Data Source=(local)\sqlexpress";" is 131.
Empty Catch Block,Samples,getting_started,C:\research\architectureSmells\repos\pmcfernandes_BootstrapControls\Samples\getting-started.aspx.cs,Page_Load,The method has an empty catch block.
