Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Ramone.Hypermedia,ControlBase,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\ControlBase.cs,Upload,The length of the statement  "      throw new InvalidOperationException(string.Format("Upload(session'args'files) is not possible for {0}"' this.GetType())); " is 121.
Long Statement,Ramone.Hypermedia,ControlBase,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\ControlBase.cs,Upload,The length of the statement  "      throw new InvalidOperationException(string.Format("Upload<T>(session'args'files) is not possible for {0}"' this.GetType())); " is 124.
Long Statement,Ramone.Hypermedia.Mason,Builder,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\Mason\Builder.cs,Build,The length of the statement  "        throw new InvalidOperationException(string.Format("Cannot decode type {0} since it does not inherit fra Resource."' targetType)); " is 129.
Long Statement,Ramone.Hypermedia.Mason,Builder,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\Mason\Builder.cs,Build,The length of the statement  "          //ResourcePropertyViewModel error = new ResourcePropertyViewModel(this' pair.Value' pair.Key' new ResourceViewModel(this' (JObject)pair.Value' context)); " is 153.
Long Statement,Ramone.Hypermedia.Mason,Builder,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\Mason\Builder.cs,CreatePropertyRecursively,The length of the statement  "          IEnumerable<MasonResource> items = ((JArray)json).Select(item => CreatePropertyRecursively(item' null)).Cast<MasonResource>(); " is 126.
Long Statement,Ramone.Hypermedia.Mason,MasonCodec,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\Mason\MasonCodec.cs,ReadFrom,The length of the statement  "          throw new InvalidOperationException(string.Format("Unexpected response type '{0}' - was looking for '{1}'."' json.GetType()' typeof(JObject))); " is 143.
Complex Conditional,Ramone.Hypermedia.Mason,Builder,C:\repos\JornWildt_Ramone\Ramone.Hypermedia\Mason\Builder.cs,Build,The conditional expression  "pi != null && pi.CanWrite && mi != null && mi.IsPublic"  is complex.
