Implementation smell,Namespace,Class,File,Method,Description
Long Method,Splunk,ResultsReaderJson,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResultsReaderJson.cs,AdvanceIntoNextSetBeforeEvent,The method has 108 lines of code.
Complex Method,Splunk,ResultsReaderJson,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResultsReaderJson.cs,AdvanceIntoNextSetBeforeEvent,Cyclomatic complexity of the method is 12
Complex Method,Splunk,Service,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\Service.cs,Fullpath,Cyclomatic complexity of the method is 8
Long Statement,Splunk,ResultsReaderJson,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResultsReaderJson.cs,AdvanceIntoNextSetBeforeEvent,The length of the statement  "                 *     {"preview":false'"init_offset":0'"messages":[{"type":"DEBUG"'"text":"base lispy: [ AND index::_internal ]"}'{"type":"DEBUG"'"text":"search context: user=\"admin\"' app=\"search\"' bs-pathname=\"/Users/fross/splunks/splunk-5.0/etc\""}]'"results":[{"sum(kb)":"14372242.758775"'"series":"twitter"}'{"sum(kb)":"267802.333926"'"series":"splunkd"}'{"sum(kb)":"5979.036338"'"series":"splunkd_access"}]} " is 401.
Long Statement,Splunk.ModularInputs,SystemLogger,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ModularInputs\SystemLogger.cs,Write,The length of the statement  "            // INFO Script.Run: Reading input definition FATAL Script.Run: Unhandled exception: System.InvalidOperationException: There is an error in XML document (0' 0). ---> System.Xml.XmlException: Root element is missing.     at System.Xml.XmlTextReaderImpl.Throw(Exception e)     at System.Xml.XmlTextReaderImpl.ParseDocumentContent()     at System.Xml.XmlTextReaderImpl.Read()     at System.Xml.XmlTextReader.Read()     at System.Xml.XmlReader.MoveToContent()     at Microsoft.Xml.Serialization.GeneratedAssembly.XmlSerializationReaderInputDefinition.Read9_input()     --- End of inner exception stack trace ---     at System.Xml.Serialization.XmlSerializer.Deserialize(XmlReader xmlReader' String encodingStyle' XmlDeserializationEvents events)     at System.Xml.Serialization.XmlSerializer.Deserialize(TextReader textReader)     at Splunk.ModularInputs.Script.Read(Type type) in c:\Users\Andy\Documents\GitHub\splunk-sdk-csharp\SplunkSDK\ModularInputs\Script.cs:line 187     at Splunk.ModularInputs.Script.Run[T](String[] args) in c:\Users\Andy\Documents\GitHub\splunk-sdk-csharp\SplunkSDK\ModularInputs\Script.cs:line 98 " is 1118.
Virtual Method Call from Constructor,Splunk,ResultsReaderXml,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResultsReaderXml.cs,ResultsReaderXml,The constructor "ResultsReaderXml" calls a virtual method "FinishInitialization".
Virtual Method Call from Constructor,Splunk,ResultsReaderJson,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResultsReaderJson.cs,ResultsReaderJson,The constructor "ResultsReaderJson" calls a virtual method "FinishInitialization".
Empty Catch Block,Splunk,ResponseMessage,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\ResponseMessage.cs,Dispose,The method has an empty catch block.
Empty Catch Block,Splunk,Value,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\Value.cs,ToDate,The method has an empty catch block.
Magic Number,Splunk,Index,C:\repos\splunk_splunk-sdk-csharp\SplunkSDK\Index.cs,Clean,The following statement contains a magic number: while (maxSeconds != 0)              {                  Thread.Sleep(1000); // 1000ms (1 second sleep)                  maxSeconds = maxSeconds - 1;                  if (this.TotalEventCount == 0)                  {                      this.Update(saved);                      return this;                  }                  this.Refresh();              }
