Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Configuration,0,1,3,0,1,21,1,0,0,0,0,3
GetContentDynamicParameters,0,1,2,0,1,18,1,1,0,0,2,1
IZookeeper,0,7,0,0,0,10,7,2,0,0,0,2
LogWatcher,0,1,0,0,1,7,1,0,0,0,0,1
NewItemParamters,0,1,2,0,1,18,1,0,0,0,1,1
NodeInfo,0,1,4,0,1,23,1,0,0,0,0,0
NormalizePathZookeeperDecorator,1,8,0,0,8,41,8,0,1,0.88,2,1
SetContentWriterDynamicParameters,0,0,0,0,0,3,0,0,1,0,0,1
Zookeeper,2,9,0,1,8,50,11,0,1,1,2,3
ZookeeperFactory,0,1,0,0,1,7,1,0,0,0,3,1
Utf8ContentWriter,1,5,0,0,5,31,6,0,0,0.8,0,1
ZookeeperConnectionFactory,0,1,0,0,1,7,1,0,0,0,1,0
RawContentReader,1,5,0,0,5,28,6,0,0,0.8,0,1
ZookeeperPsDriverInfo,1,1,1,0,1,13,1,0,0,0,1,3
ZookeeperPsProvider,0,30,1,0,6,216,47,0,0,0,18,0
EncodingType,0,0,0,0,0,5,0,0,0,0,0,3
ISerializer,0,1,0,0,0,4,1,2,0,0,0,0
RawSerializer,0,1,0,0,1,11,2,0,1,0,0,1
Utf8ContentReader,2,5,0,0,5,40,9,0,0,0.9,0,1
Utf8Serializer,0,1,0,0,1,10,2,0,1,0,0,1
ZookeeperContentWriter,0,5,0,0,5,23,5,0,0,0,0,1
ZookeeperSnapIn,4,0,9,0,0,69,0,0,0,0,0,0
PsPath,1,4,0,1,2,30,7,0,0,0.5,2,2
ZookeeperPath,5,5,0,5,5,64,11,0,0,0.8,1,5
ZookeeperPathTokens,0,1,3,0,1,21,1,0,0,0,0,1
ShortNodeRepresentation,0,1,2,0,1,16,1,0,0,0,0,1
LongNodeRepresentation,2,1,5,0,1,35,1,0,0,0,3,1
