Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CodeFactory,1,3,1,0,2,52,4,1,0,0.67,1,0
ColumnCollection,3,9,1,0,7,189,12,0,0,0.56,1,1
Constraint,0,2,4,0,2,68,2,1,0,0,2,4
ConstraintColumn,0,2,3,0,2,62,2,0,0,0,1,3
ConstraintColumnCollection,1,5,1,0,3,91,8,0,0,0.4,1,1
ConstraintType,0,0,0,0,0,18,0,0,0,0,0,6
Column,0,6,17,0,4,212,8,1,0,0,1,7
ConstraintCollection,1,8,1,0,6,112,9,0,0,0.25,1,2
EntityCollection,1,10,1,0,7,131,13,0,0,0.4,0,2
EntityType,0,0,0,0,0,9,0,0,0,0,0,0
ModelFactory,0,14,2,0,8,215,23,1,0,0,7,3
Entity,0,7,7,0,5,147,10,3,0,0,5,0
Model,0,7,5,0,6,124,7,0,0,0,4,3
ReferentialConstraint,0,3,5,0,1,84,3,0,1,0,1,4
Routine,0,2,0,0,2,28,2,0,1,0,0,3
Table,0,2,0,0,2,32,2,0,1,0,0,4
View,0,2,0,0,2,28,2,0,1,0,0,3
ColumnElement,0,2,3,0,2,54,2,0,0,0,1,1
ColumnElementCollection,0,2,1,0,2,39,2,0,0,0,1,0
ConstraintElement,0,2,4,0,2,64,2,0,0,0,1,1
ConstraintElementCollection,0,2,1,0,2,39,2,0,0,0,1,0
DataModelElement,1,8,11,0,3,348,41,0,0,1,15,2
ForeignKeyElement,0,0,3,0,0,43,0,0,0,0,0,1
ImportAction,0,0,0,0,0,14,0,0,0,0,0,11
ImportOption,0,0,0,0,0,14,0,0,0,0,0,3
AliasElement,0,2,3,0,2,61,2,0,0,0,0,2
AliasElementCollection,0,1,2,0,0,46,2,0,0,0,1,1
DataModelElementCollection,0,0,0,0,0,16,0,0,0,0,0,0
ModelFactorySection,1,1,2,1,1,43,1,0,0,1,0,1
RoutineElement,0,2,5,0,2,75,2,0,0,0,1,1
RoutineElementCollection,0,0,1,0,0,32,0,0,0,0,0,0
ConventionElement,2,6,2,1,4,205,16,0,0,0.83,6,0
TableElement,0,2,5,0,2,75,2,0,0,0,1,1
TableElementCollection,0,0,1,0,0,32,0,0,0,0,0,0
ViewElement,0,2,5,0,2,75,2,0,0,0,1,1
ViewElementCollection,0,0,1,0,0,32,0,0,0,0,0,0
ColumnElement,0,2,3,0,0,44,2,0,0,0,1,1
DataModelElementCollection,0,2,1,0,1,36,2,0,0,0,1,1
ColumnElementCollection,0,2,2,0,1,41,2,0,0,0,1,2
ConstraintElement,0,2,4,0,0,50,2,0,0,0,1,1
ConstraintElementCollection,0,2,2,0,1,41,2,0,0,0,1,2
DataModelElement,0,2,10,0,0,120,2,0,0,0,4,2
ForeignKeyElement,0,2,3,0,0,51,2,0,0,0,0,1
AliasElementCollection,0,2,3,0,1,58,2,0,0,0,1,1
AliasElement,0,2,3,0,0,43,2,0,0,0,0,2
ModelFactorySection,0,1,1,0,0,31,1,0,0,0,1,1
RoutineElement,0,2,3,0,0,43,2,0,0,0,1,1
ConventionElement,0,1,2,0,0,38,1,0,0,0,3,1
RoutineElementCollection,0,2,2,0,1,41,2,0,0,0,1,1
ViewElementCollection,0,2,2,0,1,41,2,0,0,0,1,1
TableElementCollection,0,2,2,0,1,41,2,0,0,0,1,1
TableElement,0,2,5,0,0,59,2,0,0,0,3,1
ViewElement,0,2,5,0,0,58,2,0,0,0,3,1
CSharpCodeFactory,0,6,0,0,2,189,27,0,1,0,6,0
ModelFactoryException,0,3,0,0,3,24,3,0,0,0,0,2
Strings,2,1,2,0,0,45,1,0,0,0,0,0
SqlColumn,0,3,1,0,2,64,3,0,1,0,0,2
SqlModelFactory,0,15,0,0,12,360,83,0,1,0,13,0
