Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,GetCustomData,Cyclomatic complexity of the method is 9
Long Statement,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,GetClientError,The length of the statement  "		Messages = HttpContext.Current == null ? null : HttpContext.Current.Items [ErrorditeLogMessagesHttpContextKey] as List<LogMessage>' " is 131.
Long Statement,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,GetExceptionInfo,The length of the statement  "		exceptionInfo.MethodName = string.Format ("{0}.{1}"' method.DeclaringType == null ? "Unknown" : method.DeclaringType.FullName' method.Name); " is 140.
Long Statement,Errordite.Client.DataCollectors,DataCollectorBase,C:\repos\errordite_dotnet-client\client\Errordite.Client\DataCollectors\DataCollectorBase.cs,Sanitise,The length of the statement  "		if (paramToSanitise.Match == SanitiseMatchType.Exact && paramToSanitise.Name.ToLowerInvariant () == key.ToLowerInvariant ()) " is 124.
Long Statement,Errordite.Client.DataCollectors,ExceptionDataCollector,C:\repos\errordite_dotnet-client\client\Errordite.Client\DataCollectors\ExceptionDataCollector.cs,Collect,The length of the statement  "		AddIfNotEmpty (string.Format ("Exception.{0}"' key)' Sanitise (configuration' key.ToString ()' exception.Data [key].ToString ())' data); " is 136.
Long Statement,Errordite.Client.DataCollectors,HttpContextDataCollector,C:\repos\errordite_dotnet-client\client\Errordite.Client\DataCollectors\HttpContextDataCollector.cs,Collect,The length of the statement  "			AddIfNotEmpty (string.Format ("Form.{0}"' key)' Sanitise (configuration' key.ToString ()' context.Request.Form [key.ToString ()])' data); " is 137.
Empty Catch Block,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,ReportException,The method has an empty catch block.
Empty Catch Block,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,DoPostToErrordite,The method has an empty catch block.
Magic Number,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,DoPostToErrordite,The following statement contains a magic number: try {  	Trace ("...Sending exception to:={0}"' Configuration.Endpoint);  	ErrorditeWebRequest.To (Configuration.Endpoint).WithError (error).TimeoutIn (60).Send (Configuration.GZip);  }  catch (Exception ex) {  	Trace ("...Failed to post to Errordite' "' error);  	try {  		if (_exceptionNotificationAction != null)  			_exceptionNotificationAction (ex);  	}  	catch {  	}  }  
Magic Number,Errordite.Client,ErrorditeClient,C:\repos\errordite_dotnet-client\client\Errordite.Client\ErrorditeClient.cs,DoPostToErrordite,The following statement contains a magic number: ErrorditeWebRequest.To (Configuration.Endpoint).WithError (error).TimeoutIn (60).Send (Configuration.GZip);  
Magic Number,Errordite.Client.Web,ErrorditeWebRequest,C:\repos\errordite_dotnet-client\client\Errordite.Client\Web\ErrorditeWebRequest.cs,Send,The following statement contains a magic number: request.Timeout = _timeout * 1000;  
Missing Default,Errordite.Client.DataCollectors,HttpContextDataCollector,C:\repos\errordite_dotnet-client\client\Errordite.Client\DataCollectors\HttpContextDataCollector.cs,Collect,The following switch statement is missing a default case: switch (key) {  case "User-Agent":  	continue;  }  
