Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,UmbracoExamine,UmbracoExamine,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: UmbracoExamine' UmbracoExamine.DataServices,UmbracoExamine.BaseUmbracoIndexer' UmbracoExamine.LuceneSearchExtensions' UmbracoExamine.LuceneBooleanOperation' UmbracoExamine.UmbracoContentIndexer' UmbracoExamine.DataServices.UmbracoContentService
Cyclic Dependency,UmbracoExamine,UmbracoExamine,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: UmbracoExamine' UmbracoExamine.DataServices' UmbracoExamine.SearchCriteria,UmbracoExamine.BaseUmbracoIndexer' UmbracoExamine.LuceneSearchExtensions' UmbracoExamine.LuceneBooleanOperation' UmbracoExamine.UmbracoContentIndexer' UmbracoExamine.DataServices.UmbracoContentService' UmbracoExamine.SearchCriteria.MemberLuceneExamineIndexer' UmbracoExamine.SearchCriteria.LuceneSearchExtensions
Cyclic Dependency,UmbracoExamine,UmbracoExamine.SearchCriteria,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: UmbracoExamine.SearchCriteria' UmbracoExamine' UmbracoExamine.DataServices' UmbracoExamine' UmbracoExamine.DataServices,UmbracoExamine.SearchCriteria.MemberLuceneExamineIndexer' UmbracoExamine.SearchCriteria.LuceneSearchExtensions' UmbracoExamine.BaseUmbracoIndexer' UmbracoExamine.LuceneSearchExtensions' UmbracoExamine.LuceneBooleanOperation' UmbracoExamine.UmbracoContentIndexer' UmbracoExamine.DataServices.UmbracoContentService
Unstable Dependency,UmbracoExamine,UmbracoExamine.DataServices,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): UmbracoExamine,UmbracoExamine.DataServices.UmbracoContentIndexer' UmbracoExamine.DataServices.LoggingLevel
Feature Concentration,UmbracoExamine,UmbracoExamine,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseUmbracoIndexer' IndexTypes' LoggingLevel' UmbracoMemberIndexer' UmbracoContentIndexer' UmbracoExamineSearcher' UmbracoEventManager' XsltExtensions' LuceneExamineSearcher' MemberLuceneExamineIndexer' LuceneExamineIndexer]' [ExamineLuceneIndexes]' [LuceneSearchExtensions]' [LuceneSearchCriteria]' [LuceneBooleanOperation]' [LuceneQuery]' [ContentExtensions]. LCC (Lack of Component Cohesion) = 0.41,UmbracoExamine.LuceneSearchExtensions' UmbracoExamine.LuceneSearchCriteria' UmbracoExamine.LuceneBooleanOperation' UmbracoExamine.LuceneQuery' UmbracoExamine.ContentExtensions
Feature Concentration,UmbracoExamine,UmbracoExamine.Config,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IndexSetExtensions]' [ExamineLuceneIndexes]' [LuceneExamineSearcher]' [MemberLuceneExamineIndexer]' [LuceneExamineIndexer]' [LuceneSearchExtensions]' [LuceneSearchCriteria]' [LuceneBooleanOperation]' [LuceneQuery]. LCC (Lack of Component Cohesion) = 1,UmbracoExamine.Config.ExamineLuceneIndexes' UmbracoExamine.Config.LuceneExamineSearcher' UmbracoExamine.Config.MemberLuceneExamineIndexer' UmbracoExamine.Config.LuceneExamineIndexer' UmbracoExamine.Config.LuceneSearchExtensions' UmbracoExamine.Config.LuceneSearchCriteria' UmbracoExamine.Config.LuceneBooleanOperation' UmbracoExamine.Config.LuceneQuery
Feature Concentration,UmbracoExamine,UmbracoExamine.DataServices,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IContentService' UmbracoContentService]' [IDataService' UmbracoDataService]' [ILogService' UmbracoLogService]' [IMediaService' UmbracoMediaService]. LCC (Lack of Component Cohesion) = 0.5,UmbracoExamine.DataServices.IDataService' UmbracoExamine.DataServices.UmbracoDataService' UmbracoExamine.DataServices.ILogService' UmbracoExamine.DataServices.UmbracoLogService' UmbracoExamine.DataServices.IMediaService' UmbracoExamine.DataServices.UmbracoMediaService
Feature Concentration,UmbracoExamine,UmbracoExamine.SearchCriteria,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExamineLuceneIndexes]' [LuceneExamineSearcher]' [MemberLuceneExamineIndexer]' [LuceneExamineIndexer]' [LuceneSearchExtensions]' [LuceneSearchCriteria' LuceneBooleanOperation' LuceneQuery]. LCC (Lack of Component Cohesion) = 0.75,UmbracoExamine.SearchCriteria.ExamineLuceneIndexes' UmbracoExamine.SearchCriteria.LuceneExamineSearcher' UmbracoExamine.SearchCriteria.MemberLuceneExamineIndexer' UmbracoExamine.SearchCriteria.LuceneExamineIndexer' UmbracoExamine.SearchCriteria.LuceneSearchExtensions
Scattered Functionality,UmbracoExamine,UmbracoExamine,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: UmbracoExamine.DataServices' Examine.LuceneEngine.Providers,UmbracoExamine.DataServices.ILogService' Examine.LuceneEngine.Providers.LuceneIndexer
Scattered Functionality,UmbracoExamine,UmbracoExamine,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Examine.Providers' UmbracoExamine.DataServices,Examine.Providers.BaseIndexProvider' UmbracoExamine.DataServices.ILogService' UmbracoExamine.DataServices.IContentService
