Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Win32,1,0,0,1,0,4,0,0,0,0,0,131
AliasAdmCommentInformation,1,0,0,1,0,5,0,0,0,0,1,1
AliasGeneralInformation,3,0,0,3,0,7,0,0,0,0,1,0
AliasNameInformation,1,0,0,1,0,5,0,0,0,0,1,1
DomainGeneralInformation,11,0,0,11,0,16,0,0,0,0,3,0
DomainNameInformation,1,0,0,1,0,5,0,0,0,0,1,0
DomainPasswordInformation,5,0,0,5,0,9,0,0,0,0,1,1
GroupAdmInformation,1,0,0,1,0,5,0,0,0,0,1,1
GroupGeneralInformation,4,0,0,4,0,8,0,0,0,0,1,0
GroupMembership,2,0,0,2,0,6,0,0,0,0,0,0
GroupNameInformation,1,0,0,1,0,5,0,0,0,0,1,1
LogonHours,2,0,0,2,0,7,0,0,0,0,0,1
SamByteArray32K,2,0,0,2,0,7,0,0,0,0,0,1
SamRidEnumeration,2,0,0,2,0,6,0,0,0,0,1,1
SamSidEnumeration,2,0,0,2,0,7,0,0,0,0,1,1
SrSecurityDescriptor,2,0,0,2,0,7,0,0,0,0,0,1
UserAccountNameInformation,1,0,0,1,0,5,0,0,0,0,1,1
UserAdminCommentInformation,1,0,0,1,0,5,0,0,0,0,1,0
UserAllInformation,33,0,0,33,0,41,0,0,0,0,5,1
UserExtendedInformation,5,0,0,5,0,10,0,0,0,0,3,1
UserFullNameInformation,1,0,0,1,0,5,0,0,0,0,1,1
UserGeneralInformation,5,0,0,5,0,9,0,0,0,0,1,0
UserLogonUiInformation,2,0,0,2,0,8,0,0,0,0,0,0
UserNameInformation,2,0,0,2,0,6,0,0,0,0,1,0
UserPrimaryGroupInformation,1,0,0,1,0,5,0,0,0,0,0,0
UserSetPasswordInformation,2,0,0,2,0,7,0,0,0,0,1,1
HResult,0,0,0,0,0,15,0,0,0,0,0,12
HResultExtensions,0,2,0,0,2,13,3,0,0,0,1,0
LsaOperationalMode,0,0,0,0,0,8,0,0,0,0,0,1
Msv1_0_LogonSubmitType,0,0,0,0,0,10,0,0,0,0,0,2
Msv1_0_ProfileBufferType,0,0,0,0,0,6,0,0,0,0,0,1
PolicyDomainInformationClass,0,0,0,0,0,5,0,0,0,0,0,0
PolicyInformationClass,0,0,0,0,0,16,0,0,0,0,0,0
PolicyNotificationInformationClass,0,0,0,0,0,10,0,0,0,0,0,0
SecurityLogonType,0,0,0,0,0,15,0,0,0,0,0,1
SecuritySystemAccess,0,0,0,0,0,15,0,0,0,0,0,1
TrustedInformationClass,0,0,0,0,0,15,0,0,0,0,0,0
LsaReferencedDomainList,2,0,0,2,0,7,0,0,0,0,0,1
LsaTranslatedName,3,0,0,3,0,7,0,0,0,0,2,1
LsaTranslatedSid,3,0,0,3,0,7,0,0,0,0,1,0
LsaTranslatedSid2,4,0,0,4,0,9,0,0,0,0,1,1
LsaTrustInformation,2,0,0,2,0,7,0,0,0,0,1,1
Msv1_0_InteractiveLogon,4,0,0,4,0,8,0,0,0,0,2,1
Msv1_0_InteractiveProfile,16,0,0,16,0,20,0,0,0,0,2,0
PolicyPrivilegeDefinition,2,0,0,2,0,6,0,0,0,0,2,1
QuotaLimits,6,0,0,6,0,10,0,0,0,0,0,2
