Implementation smell,Namespace,Class,File,Method,Description
Long Statement,CrateDemo,CrateDemo,C:\repos\ericrrichards_dx11\DX11\CrateDemo\Program.cs,DrawScene,The length of the statement  "            ImmediateContext.ClearDepthStencilView(DepthStencilView' DepthStencilClearFlags.Depth | DepthStencilClearFlags.Stencil' 1.0f' 0);" is 129.
Long Statement,CrateDemo,CrateDemo,C:\repos\ericrrichards_dx11\DX11\CrateDemo\Program.cs,BuildGeometryBuffers,The length of the statement  "            var vbd = new BufferDescription(Basic32.Stride * vertices.Count' ResourceUsage.Immutable' BindFlags.VertexBuffer' CpuAccessFlags.None' ResourceOptionFlags.None' 0);" is 164.
Long Statement,CrateDemo,CrateDemo,C:\repos\ericrrichards_dx11\DX11\CrateDemo\Program.cs,BuildGeometryBuffers,The length of the statement  "            var ibd = new BufferDescription(sizeof(int) * indices.Count' ResourceUsage.Immutable' BindFlags.IndexBuffer' CpuAccessFlags.None' ResourceOptionFlags.None' 0);" is 159.
