Project,Namespace,Ca types,Ce types
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_0_3_22248.Enums,WowPacketParserModule.V7_0_3_22248.Parsers.MovementHandler' WowPacketParserModule.V7_0_3_22248.Parsers.UpdateHandler' WowPacketParserModule.V7_0_3_22248.Parsers.TradeHandler,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_1_0_22900.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_1_5_23360.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_2_0_23826.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_2_5_24330.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_3_2_25383.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_3_5_25848.Enums,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_0_3_22248.Hotfix,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_2_0_23826.Hotfix,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_2
    .Hotfix,,
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V7_0_3_22248.Parsers,,WowPacketParserModule.V7_0_3_22248.Enums.MovementFlags2' WowPacketParserModule.V7_0_3_22248.Enums.SplineFlag' WowPacketParserModule.V7_0_3_22248.Enums.TradeStatus
WowPacketParserModule.V7_0_3_22248,WowPacketParserModule.V8_0_1_27101.Parsers,,
