Method,LOC,CC,PC
BulkGetExample:Main,25,3,1
BulkPutExample:Main,29,4,1
BulkPutWithStreamStrategyExample:Main,45,6,4
Ds3ExampleClient:Ds3ExampleClient,9,2,3
Ds3ExampleClient:runPing,8,1,0
Ds3ExampleClient:runCreateBucket,4,1,1
Ds3ExampleClient:runPutFromStream,23,2,4
Ds3ExampleClient:runPut,17,2,3
Ds3ExampleClient:runBulkPut,12,2,3
Ds3ExampleClient:runPutWithChecksum,22,2,5
Ds3ExampleClient:runBulkGet,12,2,3
Ds3ExampleClient:runGet,16,2,3
Ds3ExampleClient:runDeleteObject,4,1,2
Ds3ExampleClient:runDeleteBucket,4,1,1
Ds3ExampleClient:runDeleteFolder,4,1,2
Ds3ExampleClient:runListObjects,9,2,1
Ds3ExampleClient:runDeleteObjects,10,2,1
Ds3ExampleClient:runListBuckets,7,2,0
Ds3ExampleClient:runListAll,7,2,0
Ds3ExampleClient:runCleanAll,11,2,1
Ds3ExampleClient:runGetObjects,8,2,6
Ds3ExampleClient:runListDir,8,2,2
Ds3ExampleClient:GetObjects,14,2,6
Ds3ExampleClient:GetSystemInfo,4,1,0
Ds3ExampleClient:VerifySystemHealth,4,1,0
Ds3ExampleClient:Main,139,12,1
Ds3ExampleClient:SetupFiles,26,3,2
GetAvailableChunksExample:Main,52,2,3
ListBucketsExample:Main,18,4,1
ListObjectsExample:Main,21,4,1
WithMetadataExample:Main,40,4,3
MetadataAccess:GetMetadataValue,8,1,1
