Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Rhino.ServiceBus.Spring,ApplicationContextExtensions,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\ApplicationContextExtensions.cs,RegisterPrototype,The length of the statement  "            ObjectDefinitionBuilder definitionBuilder = ObjectDefinitionBuilder.RootObjectDefinition(new DefaultObjectDefinitionFactory()' typeof(T)) " is 137.
Long Statement,Rhino.ServiceBus.Spring,ApplicationContextExtensions,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\ApplicationContextExtensions.cs,RegisterSingleton,The length of the statement  "            ObjectDefinitionBuilder definitionBuilder = ObjectDefinitionBuilder.RootObjectDefinition(new DefaultObjectDefinitionFactory()' type) " is 132.
Long Statement,Rhino.ServiceBus.Spring,ApplicationContextExtensions,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\ApplicationContextExtensions.cs,RegisterSingleton,The length of the statement  "            ObjectDefinitionBuilder definitionBuilder = ObjectDefinitionBuilder.RootObjectDefinition(new DefaultObjectDefinitionFactory()' type) " is 132.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterBus,The length of the statement  "            applicationContext.RegisterSingleton<IStartableServiceBus>(() => new DefaultServiceBus(applicationContext.Get<IServiceLocator>()' " is 129.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterBus,The length of the statement  "            applicationContext.RegisterSingleton(() => new CreateQueuesAction(applicationContext.Get<IQueueStrategy>()' applicationContext.Get<IServiceBus>())); " is 148.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterPrimaryLoadBalancer,The length of the statement  "            applicationContext.RegisterSingleton<IDeploymentAction>(() => new CreateLoadBalancerQueuesAction(applicationContext.Get<IQueueStrategy>()' applicationContext.Get<MsmqLoadBalancer>())); " is 184.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterSecondaryLoadBalancer,The length of the statement  "            applicationContext.RegisterSingleton<IDeploymentAction>(() => new CreateLoadBalancerQueuesAction(applicationContext.Get<IQueueStrategy>()' applicationContext.Get<MsmqLoadBalancer>())); " is 184.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterReadyForWork,The length of the statement  "            applicationContext.RegisterSingleton<IDeploymentAction>(() => new CreateReadyForWorkQueuesAction(applicationContext.Get<IQueueStrategy>()' applicationContext.Get<MsmqReadyForWorkListener>())); " is 192.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterLoggingEndpoint,The length of the statement  "            applicationContext.RegisterSingleton(typeof(MessageLoggingModule).FullName' () => new MessageLoggingModule(applicationContext.Get<IEndpointRouter>()' logEndpoint)); " is 164.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterLoggingEndpoint,The length of the statement  "            applicationContext.RegisterSingleton<IDeploymentAction>(() => new CreateLogQueueAction(applicationContext.Get<IQueueStrategy>()' applicationContext.Get<MessageLoggingModule>()' applicationContext.Get<ITransport>())); " is 216.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterAll,The length of the statement  "{ RegisterAll<T>((Predicate<Type>)(x => !x.IsAbstract && !x.IsInterface && typeof(T).IsAssignableFrom(x) && !excludes.Contains(x))); }" is 134.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterSecurity,The length of the statement  "            applicationContext.RegisterSingleton<IValueConvertor<WireEncryptedString>>(() => new WireEncryptedStringConvertor(applicationContext.Get<IEncryptionService>())); " is 161.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterSecurity,The length of the statement  "            applicationContext.RegisterSingleton<IElementSerializationBehavior>(() => new WireEncryptedMessageConvertor(applicationContext.Get<IEncryptionService>())); " is 155.
Long Statement,Rhino.ServiceBus.Spring,SpringBuilder,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringBuilder.cs,RegisterNoSecurity,The length of the statement  "            applicationContext.RegisterSingleton<IValueConvertor<WireEncryptedString>>(() => new ThrowingWireEncryptedStringConvertor()); " is 125.
Long Statement,Rhino.ServiceBus,SpringServiceLocator,C:\repos\hibernating-rhinos_rhino-esb\Rhino.ServiceBus.Spring\SpringServiceLocator.cs,GetAllHandlersFor,The length of the statement  "                handlers.Add(new DefaultHandler(objectDefinition.ObjectType' objectDefinition.ObjectType' () => applicationContext.GetObject(objectName))); " is 139.
