Method,LOC,CC,PC
BoolToVisibilityConverter:Convert,9,3,4
BoolToVisibilityConverter:ConvertBack,7,2,4
SearchStateTemplateSelector:SearchStateTemplateSelector,16,1,0
SearchStateTemplateSelector:SelectTemplate,8,2,2
SearchStateTemplateSelector:CheckIfInitialized,5,2,0
DataServiceFacade:FindArticleAsync,4,1,1
IDataServiceFacade:FindArticleAsync,1,1,1
ITextFetcher:FetchSelectedText,1,1,0
KeyboardListener:KeyboardListener,5,1,0
KeyboardListener:HookManager_KeyDown,3,1,2
KeyboardListener:HookManager_KeyUp,7,2,2
KeyboardListener:OnMagicCombinationPressed,6,2,0
TextFetcher:FetchSelectedTextUnmanaged,1,1,0
TextFetcher:FetchSelectedText,3,1,0
BaseVM:OnPropertyChanged,6,2,1
MainVM:MainVM,2,1,0
MainVM:MainVM,6,1,3
MainVM:_kbListener_MagicCombinationPressed,6,1,2
MainVM:OnSearchStarted,4,1,0
MainVM:OnSearchComplete,10,2,1
MainVM:OnVisibleChanged,6,2,0
App:App,2,1,0
MainWindow:MainWindow,15,1,2
MainWindow:_vm_VisibleChanged,3,1,2
MainWindow:UpdateVisibility,11,2,0
MainWindow:MainWindow_Deactivated,3,1,2
MainWindow:GetMousePosition,4,1,0
Resources:Resources,2,1,0
