Method,LOC,CC,PC
AboutBox:AboutBox,11,1,0
AboutBox:Dispose,3,1,1
AboutBox:InitializeComponent,160,1,0
Program:Main,12,4,1
HelpForm:HelpForm,6,1,0
HelpForm:Dispose,3,1,1
HelpForm:InitializeComponent,25,1,0
HelpForm:UpdateDocument,11,2,1
MainForm:MainForm,16,3,1
MainForm:DisableControls,15,2,0
MainForm:EnableControls,15,2,0
MainForm:OnError,7,2,2
MainForm:OnConnected,38,3,0
MainForm:OnDisconnected,37,6,0
MainForm:IsFormLocatedInScreen,14,3,2
MainForm:MainForm_Load,51,9,2
MainForm:Mainform_FormClosing,5,1,2
MainForm:MainForm_FormClosed,12,2,2
MainForm:Mainform_KeyDown,73,6,2
MainForm:frmRssiAnalyser_FormClosed,3,1,2
MainForm:frmRssiAnalyser_Disposed,3,1,2
MainForm:frmSpectrumAnalyser_FormClosed,3,1,2
MainForm:frmSpectrumAnalyser_Disposed,3,1,2
MainForm:frmTest_FormClosed,2,1,2
MainForm:frmTest_Disposed,3,1,2
MainForm:frmHelp_FormClosed,3,1,2
MainForm:frmHelp_Disposed,3,1,2
MainForm:frmRegisters_FormClosed,4,1,2
MainForm:frmRegisters_Disposed,3,1,2
MainForm:frmPacketLog_FormClosed,5,1,2
MainForm:frmPacketLog_Disposed,3,1,2
MainForm:frmStartupTime_FormClosed,4,1,2
MainForm:frmStartupTime_Disposed,3,1,2
MainForm:sx1231ViewControl_DocumentationChanged,5,1,2
MainForm:sx1231ViewControl_Error,6,2,2
MainForm:sx1231_Error,6,2,2
MainForm:sx1231_Connected,6,2,2
MainForm:sx1231_Disconected,6,2,2
MainForm:OnSX1231PorpertyChanged,51,15,2
MainForm:OnSX1231PacketHandlerStarted,3,1,2
MainForm:OnSX1231PacketHandlerStoped,3,1,2
MainForm:sx1231_PropertyChanged,6,2,2
MainForm:sx1231_PacketHandlerStarted,6,2,2
MainForm:sx1231_PacketHandlerStoped,6,2,2
MainForm:tsBtnOpenDevice_Click,35,4,2
MainForm:loadToolStripMenuItem_Click,35,4,2
MainForm:saveToolStripMenuItem_Click,16,3,2
MainForm:saveAsToolStripMenuItem_Click,32,3,2
MainForm:exitToolStripMenuItem_Click,3,1,2
MainForm:resetToolStripMenuItem_Click,13,2,2
MainForm:refreshToolStripMenuItem_Click,13,2,2
MainForm:showRegistersToolStripMenuItem_Click,25,5,2
MainForm:monitorToolStripMenuItem_Click,16,3,2
MainForm:startuptimeToolStripMenuItem_Click,21,3,2
MainForm:rssiAnalyserToolStripMenuItem_Click,20,5,2
MainForm:spectrumAnalyserToolStripMenuItem_Click,20,5,2
MainForm:showHelpToolStripMenuItem_Click,16,3,2
MainForm:usersGuideToolStripMenuItem_Click,8,2,2
MainForm:aboutToolStripMenuItem_Click,5,1,2
MainForm:tsActionToolbar_ItemClicked,2,1,2
MainForm:Dispose,9,3,1
MainForm:InitializeComponent,634,1,0
Resources:Resources,2,1,0
Settings:Settings,2,1,0
