Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this.streamPlayerControl1.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom) | System.Windows.Forms.AnchorStyles.Left) | System.Windows.Forms.AnchorStyles.Right))); " is 244.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this.streamPlayerControl1.StreamFailed += new System.EventHandler<WebEye.StreamFailedEventArgs> (this.HandleStreamFailedEvent); " is 127.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this._urlTextBox.Anchor = ((System.Windows.Forms.AnchorStyles)(((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Left) | System.Windows.Forms.AnchorStyles.Right))); " is 193.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this._playButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 150.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this._stopButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 150.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this._imageButton.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 151.
Long Statement,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The length of the statement  "	this._statusTextBox.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right))); " is 153.
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,playButton_Click,The following statement contains a magic number: streamPlayerControl1.StartPlay (uri' TimeSpan.FromSeconds (15.0));  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this.streamPlayerControl1.Size = new System.Drawing.Size (813' 450);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this.streamPlayerControl1.Size = new System.Drawing.Size (813' 450);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._urlTextBox.Location = new System.Drawing.Point (5' 457);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._urlTextBox.Location = new System.Drawing.Point (5' 457);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._urlTextBox.Size = new System.Drawing.Size (466' 26);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._urlTextBox.Size = new System.Drawing.Size (466' 26);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._playButton.Location = new System.Drawing.Point (587' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._playButton.Location = new System.Drawing.Point (587' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._playButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._playButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._playButton.TabIndex = 2;  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._stopButton.Location = new System.Drawing.Point (662' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._stopButton.Location = new System.Drawing.Point (662' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._stopButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._stopButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._stopButton.TabIndex = 3;  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._imageButton.Location = new System.Drawing.Point (737' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._imageButton.Location = new System.Drawing.Point (737' 456);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._imageButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._imageButton.Size = new System.Drawing.Size (75' 37);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._imageButton.TabIndex = 4;  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._statusTextBox.Location = new System.Drawing.Point (477' 457);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._statusTextBox.Location = new System.Drawing.Point (477' 457);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._statusTextBox.Size = new System.Drawing.Size (104' 26);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._statusTextBox.Size = new System.Drawing.Size (104' 26);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this._statusTextBox.TabIndex = 5;  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size (814' 494);  
Magic Number,WindowsFormsApplication1,Form1,F:\newReposMay17\jacobbo_WebEye\StreamPlayerControl\WinForms\StreamPlayerDemo\StreamPlayerDemo\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size (814' 494);  
