Method,LOC,CC,PC
CartesianBounds:CartesianBounds,4,1,2
CartesianBounds:CartesianBounds,4,1,3
CartesianBounds:CartesianBounds,4,1,4
CartesianBounds:Contains,3,1,1
CartesianBounds:Contains,3,1,1
CartesianBounds:Overlaps,3,1,1
CartesianBounds:ToString,3,1,0
CartesianBounds:Equals,6,2,1
CartesianBounds:GetHashCode,3,1,0
Bounds:Bounds,4,1,2
Bounds:Bounds,4,1,3
Bounds:Bounds,4,1,4
Bounds:Contains,3,1,1
Bounds:Contains,3,1,1
Bounds:Overlaps,3,1,1
Bounds:ToString,3,1,0
Bounds:Equals,6,2,1
Bounds:GetHashCode,3,1,0
ClampedFloat:ClampedFloat,4,1,1
ClampedFloat:ClampedFloat,5,1,2
ClampedFloat:ClampedFloat,5,1,3
ClampedFloat:InRange,3,1,1
ClampedFloat:ToString,3,1,0
ClampedFloat:Equals,6,2,1
ClampedFloat:GetHashCode,3,1,0
ClampedFloat:CompareTo,3,1,1
ClampedInt:ClampedInt,4,1,1
ClampedInt:ClampedInt,5,1,2
ClampedInt:ClampedInt,5,1,3
ClampedInt:ToString,3,1,0
ClampedInt:Equals,6,2,1
ClampedInt:GetHashCode,3,1,0
ClampedInt:CompareTo,3,1,1
ClampedInt:InRange,3,1,1
DoubleExtensions:FloorToInt,3,1,1
DoubleExtensions:RoundToInt,3,1,1
DoubleExtensions:CeilToInt,3,1,1
DoubleExtensions:FloorToLong,3,1,1
DoubleExtensions:RoundToLong,3,1,1
DoubleExtensions:CeilToLong,3,1,1
DoubleExtensions:Between,6,1,3
FloatBounds:FloatBounds,4,1,2
FloatBounds:FloatBounds,4,1,3
FloatBounds:FloatBounds,4,1,4
FloatBounds:Contains,3,1,1
FloatBounds:ToString,3,1,0
FloatBounds:Equals,6,2,1
FloatBounds:GetHashCode,3,1,0
FloatExtensions:Clamp,3,1,3
FloatExtensions:FloorToInt,3,1,1
FloatExtensions:RoundToInt,3,1,1
FloatExtensions:CeilToInt,3,1,1
FloatExtensions:Between,6,1,3
FloatVector:FloatVector,4,1,2
FloatVector:ToString,3,1,0
FloatVector:Equals,9,2,1
FloatVector:GetHashCode,3,1,0
IntExtensions:Clamp,3,1,3
IntExtensions:Between,6,1,3
IntExtensions:Clamp,3,1,3
IntExtensions:Between,6,1,3
IntExtensions:IncrementWrap,3,1,2
IntExtensions:DecrementWrap,3,1,2
MathFunctions:Hypotenuse,3,1,2
MathFunctions:Hypotenuse,3,1,2
MathFunctions:Hypotenuse,3,1,2
MathFunctions:Average,6,3,1
MathFunctions:Average,6,3,1
MathFunctions:Average,6,3,1
MathFunctions:Average,6,3,1
MathFunctions:RootMeanSquare,6,3,1
MathFunctions:RootMeanSquare,6,3,1
MathFunctions:RootMeanSquare,6,3,1
MathFunctions:RootMeanSquare,6,3,1
Vector:Vector,4,1,2
Vector:ToString,3,1,0
Vector:Equals,9,2,1
Vector:GetHashCode,3,1,0
Vector:CompareTo,3,1,1
