Method,LOC,CC,PC
Assets:Assets,2,1,0
StringCipher:Encrypt,19,11,2
StringCipher:Decrypt,21,12,2
AuthForm:AuthForm,3,1,0
AuthForm:btnOk_Click,8,1,2
AuthForm:btnCancel_Click,3,1,2
AuthForm:AuthForm_FormClosed,3,1,2
AuthForm:AuthForm_Load,9,3,2
Log:SetTextBox,3,1,1
Log:SetFile,3,1,1
Log:Add,6,1,1
Log:Add,14,4,3
MailManager:MailManager,2,1,0
MailManager:GetNewMailCount,3,1,0
MailManager:CheckAndNotify,12,3,0
MailManager:Notify,2,1,0
MailManager:CheckMailThreadFunc,77,13,0
MailManager:ShowNotifications,26,4,0
MailManager:TellMeAgain,13,3,0
MailManager:MarkAsRead,22,7,2
MainForm:GetForegroundWindow,1,1,0
MainForm:GetSystemMetrics,1,1,1
MainForm:GetWindowRect,1,1,2
MainForm:IsForegroundWwindowFullScreen,10,1,0
MainForm:MainForm,11,1,0
MainForm:Base64Decode,4,1,1
MainForm:button1_Click,4,1,2
MainForm:trayIcon_DoubleClick,3,1,2
MainForm:button2_Click,7,1,2
MainForm:timerCheckMail_Tick,3,1,2
MainForm:exitToolStripMenuItem1_Click,3,1,2
MainForm:checkMailNowToolStripMenuItem_Click,3,1,2
MainForm:tellAgainToolStripMenuItem_Click,3,1,2
MainForm:markAllAsReadToolStripMenuItem_Click,2,1,2
MainForm:lastToolStripMenuItem_Click,3,1,2
MainForm:allToolStripMenuItem_Click,3,1,2
MainForm:optionsToolStripMenuItem_Click,3,1,2
Notifier:Notifier,4,1,2
Notifier:ThreadProc,17,2,0
OptionsForm:OptionsForm,4,1,0
OptionsForm:IsAutorunEnabled,8,2,0
OptionsForm:SetAutorun,12,3,1
OptionsForm:btnOk_Click,3,1,2
OptionsForm:btnCancel_Click,3,1,2
OptionsForm:OptionsForm_FormClosed,3,1,2
PopupForm:PopupForm,9,1,1
PopupForm:Animate,6,1,0
PopupForm:ScheduleSuicide,8,1,0
PopupForm:timerSuicide_Tick,5,1,2
Program:Main,6,1,0
Settings:Settings,3,1,0
Settings:LoadSettings,12,2,0
Settings:Save,6,1,0
Utils:ToColor,12,5,1
Utils:SafeInvoke,10,2,2
Utils:SafeInvoke,8,2,2
Utils:WriteTextToBox,11,2,6
Resources:Resources,2,1,0
