Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BabaluConfigurationFactory,21,11,1,0,2,231,35,0,0,0.91,5,5
BabaluWorkerThread,2,5,2,0,0,66,7,1,0,0.6,1,0
CompressedStream,4,7,0,0,7,105,21,0,0,0.29,1,1
BabaluProxiedServer,0,0,7,0,0,63,0,0,0,0,0,4
ExtensionConfig,1,18,6,0,3,132,18,0,1,0,10,1
IBabaluConfig,0,0,2,0,0,20,0,1,0,0,0,2
IBabaluExtension,0,4,0,0,0,27,4,1,0,0,1,1
IBabaluMessage,0,0,8,0,0,54,0,1,0,0,0,2
IExternalMessageHandler,0,10,2,0,0,71,10,1,0,0,2,4
ILogger,0,6,0,0,0,39,6,1,0,0,1,2
LogFactory,1,6,0,0,6,65,11,0,0,0,2,7
Logger,39,15,0,0,1,365,100,0,1,0.91,5,1
LogQueue,2,5,0,0,5,56,5,0,0,0.2,0,1
LogRequest,0,1,12,0,1,98,1,0,0,0,0,9
HeaderPositions,0,1,10,0,1,59,1,0,0,0,0,1
HttpProxyListener,0,3,0,0,1,32,3,0,1,0,1,1
HttpsProxyListener,1,5,0,0,2,82,6,0,1,0.6,2,2
ProxyListener,7,11,2,0,2,286,49,2,0,0.77,14,2
ProxyMessage,32,15,15,0,2,607,87,2,1,0.88,7,1
ProxyRequestMessage,3,2,3,0,1,98,15,0,2,1,3,2
ProxyResponseMessage,1,3,1,0,2,66,7,0,2,1,4,1
RequestCache,3,2,0,0,2,70,4,0,0,0,0,2
BabaluCounterDescriptions,8,1,0,7,1,66,3,0,0,1,0,2
BabaluCounters,15,22,3,0,9,348,56,0,1,0.88,4,2
PerformanceCounterInstaller,0,4,0,0,4,49,5,0,0,0,1,0
Utility,0,5,0,0,5,88,15,0,0,0,1,7
BabaluConfiguration,0,0,10,0,0,87,0,0,0,0,0,2
