Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Helios.Samples.TcpReactorServer,Program,F:\newReposMay17\Aaronontheweb_helios\samples\Helios.Samples.TcpReactorServer\Program.cs,Main,The length of the statement  "	reactor.OnDisconnection += (reason' address) => ServerPrint (address.RemoteHost' string.Format ("Closed connection to... {0}:{1} [Reason:{2}]"' address.RemoteHost.Host' address.RemoteHost.Port' reason.Type)); " is 208.
