Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Helios,Helios.Buffers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Buffers' Helios.Util,Helios.Buffers.EmptyByteBuf' Helios.Buffers.IllegalReferenceCountException' Helios.Util.ReferenceCountUtil,Helios.Buffers.EmptyByteBuf' Helios.Buffers.IllegalReferenceCountException' Helios.Util.ReferenceCountUtil
Cyclic Dependency,Helios,Helios.Buffers,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Buffers' Helios.Util' Helios.Logging' Helios.Util,Helios.Buffers.EmptyByteBuf' Helios.Buffers.IllegalReferenceCountException' Helios.Util.ReferenceCountUtil' Helios.Logging.StdOutLogger,Helios.Buffers.EmptyByteBuf' Helios.Buffers.IllegalReferenceCountException' Helios.Util.ReferenceCountUtil' Helios.Logging.StdOutLogger
Cyclic Dependency,Helios,Helios.Channels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels' Helios.Concurrency,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory
Cyclic Dependency,Helios,Helios.Channels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels' Helios.Concurrency' Helios.Util.Concurrency,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx
Cyclic Dependency,Helios,Helios.Channels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels' Helios.Concurrency' Helios.Util.Concurrency' Helios.Concurrency,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx
Cyclic Dependency,Helios,Helios.Channels,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels' Helios.Concurrency' Helios.Util.Concurrency' Helios.Concurrency.Impl' Helios.Concurrency,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx' Helios.Concurrency.Impl.SharedFiber' Helios.Concurrency.Impl.ThreadPoolFiber,Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx' Helios.Concurrency.Impl.SharedFiber' Helios.Concurrency.Impl.ThreadPoolFiber
Cyclic Dependency,Helios,Helios.Channels.Sockets,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels.Sockets' Helios.Channels,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration
Cyclic Dependency,Helios,Helios.Channels.Sockets,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels.Sockets' Helios.Channels' Helios.Concurrency,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory
Cyclic Dependency,Helios,Helios.Channels.Sockets,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels.Sockets' Helios.Channels' Helios.Concurrency' Helios.Channels,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory
Cyclic Dependency,Helios,Helios.Channels.Sockets,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Channels.Sockets' Helios.Channels' Helios.Concurrency' Helios.Util.Concurrency' Helios.Channels,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx,Helios.Channels.Sockets.AbstractSocketByteChannel' Helios.Channels.Sockets.AbstractSocketChannel' Helios.Channels.Sockets.SocketChannelAsyncOperation' Helios.Channels.AbstractChannel' Helios.Channels.DefaultChannelConfiguration' Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx
Cyclic Dependency,Helios,Helios.Concurrency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Helios.Concurrency' Helios.Util.Concurrency,Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx,Helios.Concurrency.AbstractScheduledEventExecutor' Helios.Concurrency.IEventLoop' Helios.Concurrency.PromiseUtil' Helios.Concurrency.FiberFactory' Helios.Util.Concurrency.TaskEx
