Implementation smell,Namespace,Class,File,Method,Description
Long Method,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The method has 118 lines of code.
Long Statement,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The length of the statement  "            this.label1.Font = new System.Drawing.Font("Arial Unicode MS"' 14.25F' ((System.Drawing.FontStyle)((System.Drawing.FontStyle.Bold | System.Drawing.FontStyle.Italic)))' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 216.
Long Statement,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The length of the statement  "            this.tbOut.Font = new System.Drawing.Font("Arial Unicode MS"' 8.25F' System.Drawing.FontStyle.Regular' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 151.
Long Statement,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The length of the statement  "            this.tbOut2.Font = new System.Drawing.Font("Courier New"' 8.25F' System.Drawing.FontStyle.Regular' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 147.
Long Statement,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The length of the statement  "            this.label2.Font = new System.Drawing.Font("Microsoft Sans Serif"' 10F' ((System.Drawing.FontStyle)((System.Drawing.FontStyle.Bold | System.Drawing.FontStyle.Italic)))' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 217.
Long Statement,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The length of the statement  "            this.label3.Font = new System.Drawing.Font("Microsoft Sans Serif"' 10F' ((System.Drawing.FontStyle)((System.Drawing.FontStyle.Bold | System.Drawing.FontStyle.Italic)))' System.Drawing.GraphicsUnit.Point' ((byte)(0))); " is 217.
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label1.Location = new System.Drawing.Point(237' 9);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label1.Location = new System.Drawing.Point(237' 9);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label1.Size = new System.Drawing.Size(138' 25);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label1.Size = new System.Drawing.Size(138' 25);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label1.TabIndex = 2;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut.Location = new System.Drawing.Point(12' 67);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut.Location = new System.Drawing.Point(12' 67);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut.Size = new System.Drawing.Size(224' 265);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut.Size = new System.Drawing.Size(224' 265);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut.TabIndex = 3;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut2.Location = new System.Drawing.Point(242' 67);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut2.Location = new System.Drawing.Point(242' 67);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut2.Size = new System.Drawing.Size(359' 265);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut2.Size = new System.Drawing.Size(359' 265);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut2.TabIndex = 4;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnGo.Location = new System.Drawing.Point(27' 342);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnGo.Location = new System.Drawing.Point(27' 342);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnGo.Size = new System.Drawing.Size(75' 23);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnGo.Size = new System.Drawing.Size(75' 23);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnGo.TabIndex = 5;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnExit.Location = new System.Drawing.Point(419' 343);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnExit.Location = new System.Drawing.Point(419' 343);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnExit.Size = new System.Drawing.Size(75' 23);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnExit.Size = new System.Drawing.Size(75' 23);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.btnExit.TabIndex = 7;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label2.Location = new System.Drawing.Point(97' 40);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label2.Location = new System.Drawing.Point(97' 40);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label2.Size = new System.Drawing.Size(39' 17);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label2.Size = new System.Drawing.Size(39' 17);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label2.TabIndex = 8;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label3.Location = new System.Drawing.Point(397' 40);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label3.Location = new System.Drawing.Point(397' 40);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label3.Size = new System.Drawing.Size(54' 17);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label3.Size = new System.Drawing.Size(54' 17);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label3.TabIndex = 9;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut3.Location = new System.Drawing.Point(190' 345);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut3.Location = new System.Drawing.Point(190' 345);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut3.Size = new System.Drawing.Size(204' 20);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut3.Size = new System.Drawing.Size(204' 20);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.tbOut3.TabIndex = 10;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label4.Location = new System.Drawing.Point(122' 348);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label4.Location = new System.Drawing.Point(122' 348);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label4.Size = new System.Drawing.Size(62' 13);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label4.Size = new System.Drawing.Size(62' 13);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.label4.TabIndex = 11;
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(613' 378);
Magic Number,Concord,Form1,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Form1.cs,InitializeComponent,The following statement contains a magic number: this.ClientSize = new System.Drawing.Size(613' 378);
Magic Number,Concord,Concordance,C:\repos\jpaulm_csharpfbp\TestCases\Concord\Concordance.cs,Define,The following statement contains a magic number: TextBox tb3 = parms[2] as TextBox;
