Method,LOC,CC,PC
DeviceTypeHelpers:UserAgentContains,7,2,2
DeviceTypeHelpers:IsMobile,7,2,1
DeviceTypeHelpers:IsTablet,7,2,1
DeviceTypeHelpers:IsPhone,7,2,1
DeviceTypeHelpers:IsiOs,7,2,1
DeviceTypeHelpers:IsAndroid,7,2,1
CommonRegistry:CommonRegistry,8,1,1
StaticDeviceClassifier:StaticDeviceClassifier,3,1,1
StaticDeviceClassifier:IsMobile,3,1,0
StaticDeviceClassifier:IsTablet,3,1,0
StaticDeviceClassifier:IsPhone,3,1,0
StaticDeviceClassifier:IsiOs,3,1,0
StaticDeviceClassifier:IsAndroid,3,1,0
StaticDeviceClassifier:UserAgentContains,5,1,1
IDeviceClassifier:IsMobile,1,1,0
IDeviceClassifier:IsTablet,1,1,0
IDeviceClassifier:IsPhone,1,1,0
IDeviceClassifier:IsiOs,1,1,0
IDeviceClassifier:IsAndroid,1,1,0
ObjectExtensions:IfNotNull,3,1,2
ObjectExtensions:IfNotNull,3,1,3
TryParseExtensions:TryParseUInt32,3,1,2
TryParseExtensions:TryParseInt32,3,1,2
TryParseExtensions:TryParseInt16,3,1,2
TryParseExtensions:TryParseInt64,3,1,2
TryParseExtensions:TryParseByte,3,1,2
TryParseExtensions:TryParseBoolean,3,1,2
TryParseExtensions:TryParseSingle,3,1,2
TryParseExtensions:TryParseDouble,3,1,2
TryParseExtensions:TryParseDecimal,3,1,2
TryParseExtensions:TryParseDateTime,3,1,2
TryParseExtensions:TryParse,6,2,3
