Method,LOC,CC,PC
Layer:Layer,2,1,5
Layer:Layer,2,1,6
Layer:Layer,2,1,17
Layer:Layer,2,1,16
Layer:Layer,2,1,10
Layer:Layer,2,1,8
Layer:Layer,900,356,44
Layer:AddConnection,4,1,3
Layer:AddBias,4,1,2
Layer:ChangeTrainingStrategy,117,45,17
Layer:ToString,3,1,0
Layer:Abs,3,1,1
Layer:DAbs,3,1,1
Layer:AbsTanh,3,1,1
Layer:DAbsTanh,4,1,1
Layer:BReLU1,3,1,1
Layer:DBReLU1,3,1,1
Layer:BReLU6,3,1,1
Layer:DBReLU6,3,1,1
Layer:Ramp,3,1,1
Layer:DRamp,6,1,1
Layer:Ident,3,1,1
Layer:DIdent,3,1,1
Layer:Tanh,3,1,1
Layer:DTanh,3,1,1
Layer:STanh,3,1,1
Layer:DSTanh,3,1,1
Layer:Logistic,5,1,1
Layer:DLogistic,4,1,1
Layer:DSoftMax,4,1,1
Layer:Gaussian,3,1,1
Layer:DGaussian,3,1,1
Layer:Square,3,1,1
Layer:DSquare,3,1,1
Layer:ReLU,4,1,1
Layer:DReLU,4,1,1
Layer:SoftReLU,6,1,1
Layer:DSoftReLU,8,1,1
Layer:SoftSign,3,1,1
Layer:DSoftSign,4,1,1
Layer:SquareRoot,3,1,1
Layer:DSquareRoot,5,1,1
Layer:InitializeWeights,62,1,2
Layer:CalculateSoftMax,40,8,1
Layer:CalculateSoftMaxRBF,22,4,2
Layer:CalculateFullyConnected,9,1,1
Layer:CalculateCCF,12,1,1
Layer:CalculateCCFDropOut,31,2,3
Layer:CalculateAveragePooling,13,1,1
Layer:CalculateMaxPooling,19,1,1
Layer:CalculateAveragePoolingWeightless,8,1,1
Layer:CalculateMaxPoolingWeightless,12,1,1
Layer:CalculateStochasticPooling,47,2,2
Layer:CalculateL2Pooling,8,1,1
Layer:CalculateLocalResponseNormalization,8,1,1
Layer:CalculateLocalResponseNormalizationCM,8,1,1
Layer:CalculateLocalContrastNormalization,21,1,1
Layer:CalculateRBF,8,1,1
Layer:EraseGradientsWeightsSerial,4,3,0
Layer:EraseGradientsWeightsParallel,3,1,1
Layer:UpdateWeightsSGDLMSerial,4,3,1
Layer:UpdateWeightsSGDLMParallel,3,1,2
Layer:UpdateWeightsMiniBatchSGDLMSerial,4,3,1
Layer:UpdateWeightsMiniBatchSGDLMParallel,3,1,2
Layer:UpdateWeighsSGDSerial,4,3,1
Layer:UpdateWeightsSGDParallel,3,1,2
Layer:UpdateWeighsSGDMSerial,4,3,1
Layer:UpdateWeightsSGDMParallel,3,1,2
Layer:UpdateWeightsMiniBatchSGDSerial,4,3,1
Layer:UpdateWeightsMiniBatchSGDParallel,3,1,2
Layer:UpdateWeightsMiniBatchSGDMSerial,4,3,1
Layer:UpdateWeightsMiniBatchSGDMParallel,3,1,2
Layer:NoUpdate,3,1,1
Layer:NoErase,3,1,0
Layer:BackpropagateCCFSerial,15,3,1
Layer:BackpropagateCCFParallel,14,1,2
Layer:BackpropagateCCFDropOutSerial,17,3,1
Layer:BackpropagateCCFDropOutParallel,16,1,2
Layer:BackpropagateAveragePoolingSerial,16,3,1
Layer:BackpropagateAveragePoolingParallel,15,1,2
Layer:BackpropagateMaxPoolingSerial,17,3,1
Layer:BackpropagateMaxPoolingParallel,16,1,2
Layer:BackpropagateAveragePoolingWeightlessSerial,10,3,1
Layer:BackpropagateAveragePoolingWeightlessParallel,9,1,2
Layer:BackpropagateMaxPoolingWeightlessSerial,7,3,1
Layer:BackpropagateMaxPoolingWeightlessParallel,6,1,2
Layer:BackpropagateStochasticPoolingSerial,7,3,1
Layer:BackpropagateStochasticPoolingParallel,6,1,2
Layer:BackpropagateL2PoolingSerial,10,3,1
Layer:BackpropagateL2PoolingParallel,9,1,2
Layer:BackpropagateLocalResponseNormalizationSerial,10,3,1
Layer:BackpropagateLocalResponseNormalizationParallel,9,1,2
Layer:BackpropagationLocalResponseNormalizationCMSerial,10,3,1
Layer:BackpropagationLocalResponseNormalizationCMParallel,9,1,2
Layer:BackpropagateLocalContrastNormalizationSerial,22,3,1
Layer:BackpropagateLocalContrastNormalizationParallel,21,1,2
Layer:BackpropagateRBF,31,5,3
Layer:BackpropagateSecondDerivativesCCFParallel,20,1,3
Layer:BackpropagateSecondDerivativesCCFSerial,19,3,2
Layer:BackpropagateSecondDerivativesCCFSoftMaxParallel,20,1,3
Layer:BackpropagateSecondDerivativesCCFSoftMaxSerial,19,3,2
Layer:BackpropagateSecondDerivativesAveragePooling,20,3,2
Layer:BackpropagateSecondDerivativesMaxPooling,24,3,2
Layer:BackpropagateSecondDerivativesAveragePoolingWeightless,11,1,2
Layer:BackpropagateSecondDerivativesMaxPoolingWeightless,7,1,2
Layer:BackpropagateSecondDerivativesStochasticPooling,7,1,2
Layer:BackpropagateSecondDerivativesL2Pooling,11,1,2
Layer:BackpropagateSecondDerivativeLocalResponseNormalization,10,1,2
Layer:BackpropagateSecondDerivativeLocalResponseNormalizationCM,10,1,2
Layer:BackpropagateSecondDerivativeLocalContrastNormalization,22,1,2
Layer:BackpropagateSecondDerivativesRBF,32,4,3
NeuralNetwork:OnRaiseProgressEvent,9,4,1
NeuralNetwork:OnRaiseTestErrorEvent,9,4,1
NeuralNetwork:NeuralNetwork,45,12,12
NeuralNetwork:AddLayer,5,1,4
NeuralNetwork:AddLayer,5,1,12
NeuralNetwork:AddLayer,5,1,12
NeuralNetwork:AddLayer,5,1,3
NeuralNetwork:Dispose,21,4,1
NeuralNetwork:Dispose,5,1,0
NeuralNetwork:ToString,3,1,0
NeuralNetwork:ChangeTrainingStrategy,7,3,0
NeuralNetwork:SaveDefinition,81,18,1
NeuralNetwork:SaveWeights,48,12,2
NeuralNetwork:SaveFullyZipped,13,3,1
NeuralNetwork:LoadDefinition,56,7,2
NeuralNetwork:LoadWeights,32,8,1
NeuralNetwork:LoadWeightsXmlBin,28,8,1
NeuralNetwork:LoadFullyZipped,25,6,2
NeuralNetwork:AddGlobalTrainingRate,24,8,2
NeuralNetwork:InitializeWeights,9,4,0
NeuralNetwork:GetRBFLeNet5WeightSamples,24,1,0
NeuralNetwork:ArgMin,11,3,0
NeuralNetwork:ArgMax,11,3,0
NeuralNetwork:GetSampleLossMSE,10,3,1
NeuralNetwork:GetSampleLossCrossEntropy,3,1,1
NeuralNetwork:GetTaskDuration,11,3,0
NeuralNetwork:CheckStateChange,20,5,0
NeuralNetwork:WorkerTimerElapsed,8,2,2
NeuralNetwork:StartTraining,16,2,2
NeuralNetwork:StopTraining,13,2,0
NeuralNetwork:TrainingTask,857,73,1
NeuralNetwork:SetTrainingInputSample,19,8,1
NeuralNetwork:SetTestingInputSample,12,6,1
NeuralNetwork:StartTesting,15,2,2
NeuralNetwork:StopTesting,13,2,0
NeuralNetwork:TestingTask,55,17,1
NeuralNetwork:Calculate,4,3,0
NeuralNetwork:MeanSquareErrorLossFunction,5,3,1
NeuralNetwork:CrossEntropyLossFunction,5,3,1
NeuralNetwork:Backpropagate,5,3,1
NeuralNetwork:BackpropagateSecondDerivatives,11,5,0
NeuralNetwork:EraseHessian,10,7,1
NeuralNetwork:DivideHessianBy,10,7,2
TestingParameters:TestingParameters,10,1,0
TestingParameters:TestingParameters,10,1,8
TrainingRate:TrainingRate,19,1,0
TrainingRate:TrainingRate,19,1,10
TrainingRate:TrainingRate,19,1,1
TrainingRate:TrainingRate,19,1,17
CNNDataSet:CNNDataSet,8,1,0
CNNDataSet:CNNDataSet,65,15,2
CNNDataSet:InitializeDerivedDataSet,5,1,0
CNNDataSet:Clone,6,1,0
CNNDataSet:ShouldSerializeTables,3,1,0
CNNDataSet:ShouldSerializeRelations,3,1,0
CNNDataSet:ReadXmlSerializable,55,14,1
CNNDataSet:GetSchemaSerializable,6,1,0
CNNDataSet:InitVars,3,1,0
CNNDataSet:InitVars,84,25,1
CNNDataSet:InitClass,101,1,0
CNNDataSet:ShouldSerializeActivationFunctions,3,1,0
CNNDataSet:ShouldSerializeConnections,3,1,0
CNNDataSet:ShouldSerializeDataProviderSets,3,1,0
CNNDataSet:ShouldSerializeLayers,3,1,0
