Project,Namespace,Ca types,Ce types
Korlib,System.Collections.Generic,Mosa.Compiler.Framework.CompilerPipeline' System.Reflection.Assembly' Mosa.Compiler.Framework.MosaTypeLayout' Mosa.Compiler.MosaTypeSystem.MosaModuleLoader' Mosa.Compiler.MosaTypeSystem.Metadata.MetadataResolver' Mosa.Compiler.MosaTypeSystem.Metadata.MetadataLoader' Mosa.Compiler.Trace.TraceLog' Mosa.Tool.GDBDebugger.DebugData.LoadDebugData' Mosa.Compiler.Framework.BasicBlocks' Mosa.Compiler.Framework.VirtualRegisters' Mosa.Compiler.Pdb.CvLineEnumerator' Mosa.Compiler.Pdb.CvSymbolEnumerator' System.Reflection.CustomAttributeData' Mosa.Compiler.Common.ListExtension' Mosa.Compiler.Framework.Analysis.LiveVariableAnalysis.LivenessAnalysis' Mosa.Compiler.Framework.Analysis.SparseConditionalConstantPropagation' Mosa.Compiler.Framework.Analysis.ProtectedRegion' Mosa.Compiler.Framework.Context' Mosa.Compiler.Framework.BaseMethodCompilerStage' Mosa.Compiler.Framework.InstructionNode' Mosa.Compiler.Framework.BaseMethodCompiler' Mosa.Compiler.Framework.RegisterAllocator.BaseRegisterAllocator' Mosa.Compiler.Framework.RegisterAllocator.LiveRange' Mosa.Compiler.Framework.RegisterAllocator.LiveInterval' Mosa.Compiler.Framework.RegisterAllocator.VirtualRegister' Mosa.Compiler.Framework.RegisterAllocator.GreedyRegisterAllocator' Mosa.Compiler.Framework.CompilerStages.MethodExceptionLookupTableStage' Mosa.Compiler.Framework.CompilerStages.PlugStage' Mosa.Compiler.Framework.CompilerStages.MetadataStage' Mosa.Compiler.Framework.Stages.InlineEvaluationStage' Mosa.Compiler.Framework.Stages.IRCleanupStage' Mosa.Compiler.Framework.Stages.BlockOrderingStage' Mosa.Compiler.Framework.Stages.IROptimizationStage' Mosa.Compiler.Framework.Stages.CILDecodingStage' Mosa.Compiler.Framework.Stages.EnterSSAStage' Mosa.Compiler.Framework.Stages.OperandAssignmentStage' Mosa.Compiler.Framework.Stages.CILTransformationStage' Mosa.Compiler.Framework.CIL.InvokeInstruction' Mosa.Compiler.Framework.CIL.NewobjInstruction' Mosa.Compiler.Trace.InstructionLogger' Mosa.Compiler.MosaTypeSystem.GenericArgumentResolver' Mosa.Compiler.MosaTypeSystem.MosaTypeExtension' Mosa.Compiler.MosaTypeSystem.SignatureName' Mosa.Compiler.MosaTypeSystem.MosaArrayInfo' Mosa.Compiler.MosaTypeSystem.MosaMethodSignature' Mosa.Compiler.MosaTypeSystem.Mutator' Mosa.Compiler.MosaTypeSystem.SignatureComparer' Mosa.Compiler.MosaTypeSystem.TypeSystem' Mosa.Compiler.MosaTypeSystem.TypeSystemController' Mosa.Compiler.MosaTypeSystem.MosaType' Mosa.Compiler.MosaTypeSystem.Metadata.DnlibExtension' Mosa.Platform.x86.Stages.IRTransformationStage' Mosa.Platform.x86.CompilerStages.MethodTableBuilderStage' Mosa.Tool.Explorer.MainForm' Mosa.Utility.CodeDomCompiler.Compiler' Mosa.Utility.DebugEngine.DebugMessage' Mosa.Utility.DebugEngine.DebugServerEngine' Mosa.Utility.GUI.Common.TypeSystemTree' Mosa.Utility.Launcher.BaseLauncher' Mosa.Utility.Launcher.Builder' Mosa.Utility.Launcher.AppLocations' Mosa.TestWorld.x86.Tests.ArrayTest' Mosa.UnitTest.Engine.UnitTestEngine,System.Int32' System.Boolean' System.UInt32' System.Array' System.Object
Korlib,System.Collections,System.Array,System.Object' System.Array' System.Int32
Korlib,System.Diagnostics,Mosa.Compiler.Framework.Analysis.LiveVariableAnalysis.Range' Mosa.Compiler.Framework.Analysis.LiveVariableAnalysis.LivenessAnalysis' Mosa.Compiler.Framework.Analysis.SparseConditionalConstantPropagation' Mosa.Compiler.Framework.Analysis.LoopAwareBlockOrder' Mosa.Compiler.Framework.CompilationScheduler' Mosa.Compiler.Framework.MosaTypeLayout' Mosa.Compiler.Framework.VirtualRegisters' Mosa.Compiler.Framework.BaseCodeEmitter' Mosa.Compiler.Framework.BaseCompilerStage' Mosa.Compiler.Framework.Context' Mosa.Compiler.Framework.BaseMethodCompilerStage' Mosa.Compiler.Framework.InstructionNode' Mosa.Compiler.Framework.BasicBlock' Mosa.Compiler.Framework.Operand' Mosa.Compiler.Framework.Intrinsics.BaseInternals' Mosa.Compiler.Framework.Platform.OpcodeEncoder' Mosa.Compiler.Framework.RegisterAllocator.Move' Mosa.Compiler.Framework.RegisterAllocator.BaseRegisterAllocator' Mosa.Compiler.Framework.RegisterAllocator.LiveRange' Mosa.Compiler.Framework.RegisterAllocator.MoveResolver' Mosa.Compiler.Framework.RegisterAllocator.Interval' Mosa.Compiler.Framework.RegisterAllocator.LiveIntervalTrack' Mosa.Compiler.Framework.RegisterAllocator.LiveInterval' Mosa.Compiler.Framework.RegisterAllocator.GreedyRegisterAllocator' Mosa.Compiler.Framework.CompilerStages.MetadataStage' Mosa.Compiler.Framework.Stages.CallStage' Mosa.Compiler.Framework.Stages.IRLongExpansionStage' Mosa.Compiler.Framework.Stages.LowerIRStage' Mosa.Compiler.Framework.Stages.InlineStage' Mosa.Compiler.Framework.Stages.InlineEvaluationStage' Mosa.Compiler.Framework.Stages.SparseConditionalConstantPropagationStage' Mosa.Compiler.Framework.Stages.JumpOptimizationStage' Mosa.Compiler.Framework.Stages.IROptimizationStage' Mosa.Compiler.Framework.Stages.CILDecodingStage' Mosa.Compiler.Framework.Stages.EnterSSAStage' Mosa.Compiler.Framework.Stages.LeaveSSAStage' Mosa.Compiler.Framework.Stages.OperandAssignmentStage' Mosa.Compiler.Framework.Stages.CILTransformationStage' Mosa.Compiler.Framework.Stages.CodeGenerationStage' Mosa.Compiler.Framework.CIL.LdsfldInstruction' Mosa.Compiler.Framework.CIL.NewobjInstruction' Mosa.Compiler.Framework.CIL.ShiftInstruction' Mosa.Compiler.Linker.BaseLinker' Mosa.Compiler.Linker.LinkRequest' Mosa.Compiler.Linker.Elf.ElfLinker' Mosa.Compiler.Metadata.BlobHeap' Mosa.Compiler.Metadata.MethodHeader' Mosa.Compiler.Metadata.GuidHeap' Mosa.Compiler.Metadata.SignatureReader' Mosa.Compiler.Metadata.StringHeap' Mosa.Compiler.Metadata.TableHeap' Mosa.Compiler.Metadata.UserStringHeap' Mosa.Compiler.Metadata.Signatures.Signature' Mosa.Compiler.MosaTypeSystem.Metadata.MetadataResolver' Mosa.Compiler.Pdb.CvLineEnumerator' Mosa.Compiler.Pdb.PdbFileHeader' Mosa.Compiler.Pdb.PdbReader' Mosa.Compiler.Pdb.PdbRootStream' Mosa.Compiler.Pdb.PdbStream' Mosa.Compiler.Trace.BuiltIn.DebugCompilerEventListener' Mosa.Platform.ARMv6.ARMv6CodeEmitter' Mosa.Platform.x86.Architecture' Mosa.Platform.x86.X86CodeEmitter' Mosa.Platform.x86.OpcodeEncoder' Mosa.Platform.x86.Instructions.CmpXchgLoad' Mosa.Platform.x86.Instructions.Lea' Mosa.Platform.x86.Instructions.MovupsStore' Mosa.Platform.x86.Instructions.MovupsLoad' Mosa.Platform.x86.Instructions.Movd' Mosa.Platform.x86.Instructions.MovapsLoad' Mosa.Platform.x86.Instructions.MovssLoad' Mosa.Platform.x86.Instructions.MovssStore' Mosa.Platform.x86.Instructions.MovsdStore' Mosa.Platform.x86.Instructions.MovsdLoad' Mosa.Platform.x86.Instructions.MovzxLoad' Mosa.Platform.x86.Instructions.MovsxLoad' Mosa.Platform.x86.Instructions.Pextrd' Mosa.Platform.x86.Instructions.MovStore' Mosa.Platform.x86.Instructions.MovLoad' Mosa.Platform.x86.Instructions.TwoOperandInstruction' Mosa.Platform.x86.Instructions.Movzx' Mosa.Platform.x86.Instructions.Movsx' Mosa.Platform.x86.Instructions.Cmp' Mosa.Platform.x86.Instructions.Comisd' Mosa.Platform.x86.Instructions.Comiss' Mosa.Platform.x86.Instructions.In' Mosa.Platform.x86.Instructions.Invlpg' Mosa.Platform.x86.Instructions.Lgdt' Mosa.Platform.x86.Instructions.Lidt' Mosa.Platform.x86.Instructions.Out' Mosa.Platform.x86.Instructions.Mov' Mosa.Platform.x86.Instructions.Ucomisd' Mosa.Platform.x86.Instructions.Ucomiss' Mosa.Platform.x86.Intrinsic.Get32' Mosa.Platform.x86.Intrinsic.Get16' Mosa.Platform.x86.Intrinsic.Helper' Mosa.Platform.x86.Intrinsic.Get8' Mosa.Platform.x86.Intrinsic.Invlpg' Mosa.Platform.x86.Intrinsic.GetIDTJumpLocation' Mosa.Platform.x86.Stages.BuildStackStage' Mosa.Platform.x86.Stages.IRSubstitutionStage' Mosa.Platform.x86.Stages.FinalTweakTransformationStage' Mosa.Platform.x86.Stages.SimpleDeadCodeRemovalStage' Mosa.Platform.x86.Stages.FixedRegisterAssignmentStage' Mosa.Platform.x86.Stages.IRTransformationStage' Mosa.Platform.x86.Stages.LongOperandTransformationStage' Mosa.Runtime.x86.Internal' Mosa.Tool.GDBDebugger.GDB.MemoryCache' Mosa.Utility.RSP.GDBClient' Mosa.UnitTest.Engine.UnitTestEngine,System.String' System.Boolean' System.Int32' System.Object
Korlib,System.Globalization,Mosa.Tool.GDBDebugger.Properties.Resources' Mosa.Tool.Launcher.Properties.Resources,System.Type
Korlib,System.IO,Mosa.Compiler.Common.EndianAwareBinaryReader' Mosa.Compiler.Metadata.ExceptionHandlingClause' Mosa.Compiler.Metadata.TableHeap' Mosa.Compiler.Metadata.Loader.MetadataRoot' Mosa.Compiler.Pdb.CvFunctionSymbol3' Mosa.Compiler.Pdb.CvGlobalSymbolEnumerator' Mosa.Compiler.Pdb.CvLineEnumerator' Mosa.Compiler.Pdb.CvPublicSymbol3' Mosa.Compiler.Pdb.CvSymbol' Mosa.Compiler.Pdb.CvSymbolEnumerator' Mosa.Compiler.Pdb.CvUtil' Mosa.Compiler.Pdb.PdbFileHeader' Mosa.Compiler.Pdb.PdbReader' Mosa.Compiler.Pdb.PdbReadType' Mosa.Compiler.Pdb.CvTypeSymbolEnumerator' Mosa.Compiler.Pdb.PdbRootStream' Mosa.Compiler.Pdb.PdbSymbolHeader' Mosa.Compiler.Pdb.PdbSymbolRangeEx' Mosa.Compiler.Pdb.PdbType' Mosa.Compiler.Pdb.PdbTypesHeader' Mosa.Utility.Launcher.BaseLauncher' Mosa.Workspace.FileSystem.Debug.Program' Mosa.Compiler.Linker.BaseLinker' Mosa.Compiler.Linker.LinkerSymbol' Mosa.Utility.Launcher.Builder' Mosa.UnitTest.Engine.UnitTestEngine' Mosa.FileSystem.FAT.VfsDirectory' Mosa.FileSystem.FAT.VfsFile' Mosa.FileSystem.VFS.DirectoryNode' Mosa.FileSystem.VFS.IVfsNode' Mosa.FileSystem.VFS.NodeBase' Mosa.FileSystem.VFS.SymbolicLinkNode' Mosa.FileSystem.VFS.VirtualFileSystem' Mosa.Tool.Explorer.MainForm' Mosa.Compiler.Common.IncludeFile' Mosa.Compiler.MosaTypeSystem.MosaModuleLoader' Mosa.FileSystem.VFS.PathSplitter' Mosa.Tool.GDBDebugger.DebugQemuWindow' Mosa.Tool.Launcher.MainForm' Mosa.Utility.BootImage.BlockFileStream' Mosa.Utility.BootImage.Generator' Mosa.Utility.BootImage.Syslinux' Mosa.Utility.CodeDomCompiler.Compiler' Mosa.Utility.Launcher.Starter' Mosa.Utility.Launcher.Options' Mosa.Utility.Launcher.AppLocations' Mosa.Workspace.FileSystem.Debug.Synthetic.DiskDevice' Mosa.Compiler.Linker.LinkerSection' Mosa.Compiler.Linker.Elf.ElfHeader' Mosa.Compiler.Metadata.Loader.InstructionStream' Mosa.Compiler.Metadata.Loader.PortableExecutableImage' Mosa.Compiler.Pdb.CvStream' Mosa.Compiler.Pdb.PdbStream' Mosa.AppSystem.AppOutputStream' Mosa.AppSystem.AppInputStream' Mosa.FileSystem.FAT.FatFileStream' Mosa.Compiler.Common.EndianAwareBinaryWriter' Mosa.Compiler.Common.StreamExtension' Mosa.Compiler.Framework.BaseCodeEmitter' Mosa.Compiler.Framework.Platform.BaseOpcodeEncoder' Mosa.Compiler.Framework.Platform.OpcodeEncoder' Mosa.Compiler.Framework.CompilerStages.MetadataStage' Mosa.Compiler.Framework.Stages.CILTransformationStage' Mosa.Compiler.Framework.Stages.CodeGenerationStage' Mosa.Compiler.Linker.Elf.ElfLinker' Mosa.Compiler.Metadata.MethodHeader' Mosa.AppSystem.AppConsole' Mosa.AppSystem.AppManager' Mosa.Platform.ARMv6.ARMv6CodeEmitter' Mosa.Platform.x86.X86CodeEmitter' Mosa.Platform.x86.OpcodeEncoder' Mosa.Platform.x86.CompilerStages.MethodTableBuilderStage' Mosa.Platform.x86.CompilerStages.Multiboot0695Stage' Mosa.Tool.Debugger.ConnectionProperties' Mosa.Tool.Explorer.DisassemblyStage' Mosa.Utility.DebugEngine.DebugServerEngine,System.Boolean' System.Byte' System.Int32' System.Char' System.Int64' System.Object
Korlib,System.Reflection,Mosa.Compiler.Framework.BaseCompiler' System.RuntimeTypeInfo' Mosa.Utility.Launcher.BaseLauncher' Mosa.Workspace.FileSystem.Debug.Program' System.RuntimeCustomAttributeData' System.RuntimeType' Mosa.Runtime.InternalsForArray' System.Nullable,System.Boolean' System.Object' System.String' System.Int32' System.Runtime.CompilerServices.RuntimeHelpers' System.Collections.Generic.IEnumerable' System.Type' System.Collections.Generic.IList' System.RuntimeFieldHandle' System.RuntimeTypeHandle' System.RuntimeMethodHandle
Korlib,System.Runtime.CompilerServices,System.Reflection.Assembly' System.Activator' System.Nullable' System.SZArrayHelper' System.Object,System.Int32' System.Array' System.RuntimeFieldHandle' System.Object' System.Type' System.String' System.Int16
Korlib,System.Runtime.InteropServices,Mosa.Compiler.Common.Union4' Mosa.Kernel.x86.IDTStack' Mosa.Kernel.x86.VBEModeInfo' Mosa.Runtime.StringBuffer' Mosa.TestWorld.x86.Tests.PageDirectoryEntry,System.Int32' System.Int16' System.String' System.Boolean
Korlib,System.Runtime.Versioning,,System.String
Korlib,System.Threading,Mosa.DeviceSystem.SpinLock,System.Boolean
