Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Database,8,12,0,1,8,321,40,0,0,0.7,1,2
FindFiles,12,5,0,1,3,121,19,0,0,0.87,5,0
Block,2,2,0,2,2,18,2,0,0,0,0,1
Connection,2,2,0,0,2,19,2,0,0,0,1,0
Heat,1,11,0,1,4,196,19,0,0,0,1,1
HeatPoint,4,2,0,4,2,22,3,0,0,0.5,0,2
Help,2,5,0,0,1,51,11,0,0,0.6,0,1
MainForm,14,31,0,5,6,417,74,0,0,0.91,5,3
Pair,0,3,2,0,3,23,3,0,0,0,0,0
Mount,7,30,0,1,6,954,177,0,0,0.94,2,1
MSIINSTALLCONTEXT,0,0,0,0,0,9,0,0,0,0,0,0
NERR,0,0,0,0,0,19,0,0,0,0,0,0
TCPCONNSTATES,0,0,0,0,0,15,0,0,0,0,0,0
UserFlags,0,0,0,0,0,6,0,0,0,0,0,1
CLTYPE,0,0,0,0,0,7,0,0,0,0,0,0
StreamInfoLevels,0,0,0,0,0,4,0,0,0,0,0,0
EFileAccess,0,0,0,0,0,8,0,0,0,0,0,0
EFileShare,0,0,0,0,0,8,0,0,0,0,0,0
ECreationDisposition,0,0,0,0,0,8,0,0,0,0,0,0
EFileAttributes,0,0,0,0,0,29,0,0,0,0,0,0
EventType,0,0,0,0,0,8,0,0,0,0,0,1
DSGETDCNAME_FLAGS,0,0,0,0,0,21,0,0,0,0,0,0
RegKeyTypes,0,0,0,0,0,12,0,0,0,0,0,0
SID_NAME_USE,0,0,0,0,0,12,0,0,0,0,0,1
PROCESSINFOCLASS,0,0,0,0,0,30,0,0,0,0,0,0
Privileges,0,0,0,0,0,6,0,0,0,0,0,1
dwFlag,0,0,0,0,0,10,0,0,0,0,0,0
dwFilterFlag,0,0,0,0,0,7,0,0,0,0,0,0
dwDesiredAccess,0,0,0,0,0,16,0,0,0,0,0,0
ServiceType,0,0,0,0,0,11,0,0,0,0,0,0
ServiceStateRequest,0,0,0,0,0,6,0,0,0,0,0,0
ServiceControlManagerType,0,0,0,0,0,11,0,0,0,0,0,0
OS,0,0,0,0,0,6,0,0,0,0,0,2
Which,0,0,0,0,0,11,0,0,0,0,0,1
DrivesToCheck,0,0,0,0,0,7,0,0,0,0,0,0
UserAndSidType,2,0,0,2,0,5,0,0,0,0,1,0
ProductPatchInfo,2,0,0,2,0,5,0,0,0,0,0,0
TcpConnectionRow,6,0,0,6,0,9,0,0,0,0,0,0
UdpConnectionRow,3,0,0,3,0,6,0,0,0,0,0,0
SESSION_INFO_502,8,0,0,8,0,16,0,0,0,0,1,0
MIB_UDPROW_OWNER_PID,3,0,0,3,0,7,0,0,0,0,0,1
MIB_UDPROW_OWNER_MODULE,4,0,0,4,0,14,0,0,0,0,0,1
MIB_UDPTABLE_OWNER_PID,2,0,0,2,0,5,0,0,0,0,1,0
_MIB_UDPTABLE_OWNER_MODULE,2,0,0,2,0,5,0,0,0,0,1,0
UDP_TABLE_CLASS,0,0,0,0,0,9,0,0,0,0,0,0
MIB_UDPSTATS,5,0,0,5,0,8,0,0,0,0,0,0
MIB_UDPTABLE,2,0,0,2,0,5,0,0,0,0,1,0
MIB_UDPROW,1,0,0,1,0,4,0,0,0,0,0,1
MIB_EXUDPTABLE,2,0,0,2,0,5,0,0,0,0,1,0
MIB_EXUDPROW,3,0,0,3,0,6,0,0,0,0,0,1
MIB_TCPTABLE_OWNER_MODULE,2,0,0,2,0,6,0,0,0,0,1,0
MIB_TCPROW_OWNER_MODULE,7,0,0,7,0,14,0,0,0,0,0,1
MIB_TCPTABLE_OWNER_PID,2,0,0,2,0,5,0,0,0,0,1,0
MIB_TCPROW_OWNER_PID,6,0,0,6,0,11,0,0,0,0,0,1
TCP_TABLE_CLASS,0,0,0,0,0,12,0,0,0,0,0,0
MIB_TCPSTATS,15,0,0,15,0,18,0,0,0,0,0,0
MIB_TCPTABLE,2,0,0,2,0,5,0,0,0,0,1,0
MIB_TCPROW,4,0,0,4,0,7,0,0,0,0,0,1
MIB_EXTCPTABLE,2,0,0,2,0,5,0,0,0,0,1,0
MIB_EXTCPROW,6,0,0,6,0,9,0,0,0,0,0,1
MIB_IPNETROW,12,0,0,12,0,28,0,0,0,0,0,0
FileInformation,2,0,0,2,0,5,0,0,0,0,0,0
WIN32_FIND_STREAM_DATA,2,0,0,2,0,8,0,0,0,0,0,0
WIN32_FIND_DATA,10,0,0,10,0,17,0,0,0,0,1,1
SECURITY_ATTRIBUTES,3,0,0,3,0,7,0,0,0,0,0,0
EVENTLOGRECORD,19,2,0,19,2,36,3,0,0,0.55,1,0
LOCALGROUP_MEMBERS_INFO_1,3,0,0,3,0,7,0,0,0,0,0,0
LOCALGROUP_INFO_1,2,0,0,2,0,6,0,0,0,0,0,0
LOCALGROUP_USERS_INFO_0,1,0,0,0,0,6,0,0,0,0,0,0
LOCALGROUP_USERS_INFO_1,2,0,0,2,0,8,0,0,0,0,0,0
LOCALGROUP_MEMBERS_INFO_2,3,0,0,3,0,7,0,0,0,0,0,0
DOMAIN_CONTROLLER_INFO,9,0,0,9,0,19,0,0,0,0,0,0
GuidClass,1,0,0,1,0,5,0,0,0,0,0,0
USER_INFO_10,4,0,0,4,0,12,0,0,0,0,0,0
LUID_AND_ATTRIBUTES,2,0,0,2,0,6,0,0,0,0,1,0
ENUM_SERVICE_STATUS_PROCESS,5,0,0,5,0,14,0,0,0,0,1,0
FILETIME,2,0,0,2,0,5,0,0,0,0,0,2
SYSTEM_INFO,10,0,0,9,0,14,0,0,0,0,1,0
_PROCESSOR_INFO_UNION,3,0,0,0,0,10,0,0,0,0,0,1
MEMORY_BASIC_INFORMATION,7,0,0,7,0,10,0,0,0,0,0,0
MEMORY_BASIC_INFORMATION64,9,0,0,9,0,13,0,0,0,0,0,0
VS_FIXEDFILEINFO,13,0,0,13,0,17,0,0,0,0,0,0
DLLVERSIONINFO,5,0,0,5,0,9,0,0,0,0,0,0
PROCESSENTRY32,10,0,0,10,0,15,0,0,0,0,0,0
MODULEENTRY32,10,0,0,10,0,15,0,0,0,0,0,0
PROCESS_BASIC_INFORMATION,6,0,1,6,0,15,0,0,0,0,0,0
TOKEN_PRIVILEGES,3,0,0,3,0,7,0,0,0,0,1,0
