Method,LOC,CC,PC
PgsqlSchemaLoader:GetColumnFullType,11,1,3
PgsqlSchemaLoader:GetColumnDefaultValue,6,1,1
PgsqlSchemaLoader:ReadColumn,19,1,1
PgsqlSchemaLoader:ReadColumns,12,1,2
PgsqlDataContext:PgsqlDataContext,2,1,1
PgsqlSqlProvider:GetInsertIds,13,3,7
PgsqlSqlProvider:GetLiteral,3,1,1
PgsqlSqlProvider:GetLiteralStringToUpper,3,1,1
PgsqlSqlProvider:GetLiteralStringToLower,3,1,1
PgsqlSqlProvider:GetLiteralDateDiff,3,1,2
PgsqlSqlProvider:GetLiteralEqual,14,1,2
PgsqlSqlProvider:GetLiteralNotEqual,9,1,2
PgsqlSqlProvider:GetLiteralConvert,10,3,2
PostgreSqlVendor:SetParameterType,6,1,3
PostgreSqlVendor:SetParameterType,3,1,2
PostgreSqlVendor:ExecuteMethodCall,65,8,3
PostgreSqlVendor:GetDirection,10,1,2
PostgreSqlVendor:CopyOutParams,33,5,2
