Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AllTypes,0,2,4,0,2,29,2,0,1,0,1,0
AllIntTypes,16,1,16,0,0,269,2,0,0,1,0,0
FloatTypes,11,1,11,0,0,189,2,0,0,1,0,0
OtherTypes,12,1,12,0,0,213,2,0,0,1,0,0
ParsingData,2,1,2,0,0,45,2,0,0,1,0,0
DbLinq_EnumTest,0,0,0,0,0,10,0,0,0,0,0,0
Northwind,0,8,11,0,8,100,8,0,1,0,2,1
Category,5,3,5,0,1,93,3,0,0,0.93,2,1
Customer,12,3,12,0,1,198,3,0,0,0.97,2,1
Employee,22,7,22,0,1,374,7,0,0,0.97,4,2
EmployeeTerritory,4,1,4,0,1,99,1,0,0,0.5,3,2
Order,18,3,18,0,1,332,3,0,0,0.93,6,4
OrderDetail,7,1,7,0,1,144,1,0,0,0.71,3,2
Product,13,3,13,0,1,243,3,0,0,0.92,5,3
Region,3,3,3,0,1,63,3,0,0,0.89,2,1
Shipper,4,3,4,0,1,78,3,0,0,0.92,2,1
Supplier,12,3,12,0,1,198,3,0,0,0.97,2,1
Territory,5,3,5,0,1,109,3,0,0,0.87,4,2
Program,0,2,0,0,1,149,14,0,0,0,1,0
