Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
TiledEntityWriter,0,2,0,0,1,15,2,0,0,0,2,0
MapContent,7,1,0,7,1,50,13,0,1,0.14,4,3
MapEntityLayerContent,0,4,1,0,1,113,24,0,1,0,4,2
MapEntityLayerWriter,0,2,0,0,1,19,3,0,0,0,3,0
MapImporter,0,1,0,0,1,14,2,0,0,0,1,0
MapLayerContent,0,1,3,0,0,34,4,2,1,0,0,5
MapLayerWriter,0,2,0,0,1,15,2,0,0,0,3,0
MapTileContent,2,0,0,2,0,5,0,0,0,0,0,2
MapTileLayerContent,0,1,1,0,1,57,17,0,2,0,3,2
MapTileLayerWriter,0,2,0,0,1,23,4,0,0,0,4,0
MapTilesetContent,0,1,3,0,1,40,5,0,1,0,0,4
MapTilesetWriter,0,2,0,0,1,17,2,0,0,0,3,0
MapWriter,0,2,0,0,1,25,6,0,0,0,5,0
TiledContent,1,1,0,1,1,23,4,3,0,0,1,5
TiledObjectWriter,0,2,0,0,1,14,2,0,0,0,2,0
TiledPropertiesWriter,0,2,0,0,1,18,3,0,0,0,2,0
