Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
UnitTestSupportLibrary,ExampleOp,5,18,0,5,18,80,18,0,0,0,0,0,,
UnitTestSupportLibrary,TestEvent,0,1,0,0,1,9,2,0,0,-1,0,0,,
UnitTestSupportLibrary,TestFuncs,0,0,1,0,0,7,0,0,0,-1,0,0,,
UnitTestSupportLibrary,PublicType,0,1,1,0,1,13,1,0,0,-1,1,0,UnitTestSupportLibrary.InternalType,
UnitTestSupportLibrary,InternalType,0,1,0,0,1,7,1,0,0,-1,0,1,,UnitTestSupportLibrary.PublicType
