Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
Designer,20,58,3,0,16,859,166,0,0,0.91,28,0
DesignerAction,0,0,0,0,0,7,0,0,0,0,0,3
DiagramUtil,0,16,0,0,15,212,27,0,0,0,5,4
Document,15,35,14,0,20,601,116,0,0,0.92,15,3
EditLabelAction,6,7,0,0,4,129,23,0,0,0.67,8,1
ElementCollection,5,13,3,1,3,172,21,0,0,0.77,1,4
BaseElement,8,8,7,0,3,127,12,5,0,0.92,0,16
BaseLinkElement,5,4,10,0,1,108,5,2,1,0.9,1,8
CommentBoxNode,4,7,2,0,4,88,11,0,1,0.79,3,1
CommentBoxElement,2,6,2,0,4,64,8,0,1,0.83,3,1
ConnectorElement,3,5,4,0,0,71,6,0,1,0.67,5,9
CommentBoxController,0,2,0,0,2,15,2,0,1,0,3,2
ConnectorController,0,2,0,0,2,21,2,0,1,0,2,1
ControllerHelper,0,6,0,0,5,47,6,0,0,0,7,3
ElipseController,0,3,0,0,3,30,3,0,1,0,1,2
IControllable,0,1,0,0,0,7,1,11,0,0,0,7
IController,0,3,1,0,0,12,3,6,0,0,0,7
ILabelController,0,1,0,0,0,9,1,2,0,0,0,4
IMoveController,0,3,2,0,0,15,3,2,1,0,0,3
IResizeController,0,5,3,0,0,20,5,2,1,0,1,2
LineController,1,4,1,0,4,48,4,0,1,0.25,1,2
RectangleController,8,12,6,0,4,217,64,3,2,0.72,5,5
RightAngleLinkController,8,13,6,0,4,188,25,0,2,0.74,9,1
ElipseElement,1,6,0,0,4,57,10,0,1,0.83,1,2
ElipseNode,4,7,10,0,4,133,8,0,1,0.86,3,1
ILabelElement,0,0,1,0,0,7,0,7,0,0,0,9
LabelElement,15,13,15,0,5,351,23,0,1,0.88,2,11
LineElement,6,5,4,0,0,109,9,0,1,0.67,2,4
NodeElement,2,7,5,0,2,134,14,2,1,0.57,3,5
RectangleElement,5,8,6,0,4,125,12,3,1,0.92,2,6
RectangleNode,4,7,10,0,4,134,8,1,2,0.86,3,1
RightAngleLinkElement,8,10,11,0,1,290,28,0,2,0.74,7,3
StraightLinkElement,3,4,11,0,0,124,6,0,2,0.5,4,2
ElementConnectEventArgs,3,2,3,0,2,38,5,0,0,0,2,1
ElementEventArgs,1,2,1,0,2,17,2,1,0,0,1,3
ElementMouseEventArgs,2,2,2,0,2,30,2,0,1,0,1,1
ElementSelectionEventArgs,1,2,1,0,2,17,2,0,0,0,1,2
CornerPosition,0,0,0,0,0,14,0,0,0,0,0,4
CardinalDirection,0,0,0,0,0,8,0,0,0,0,0,2
Orientation,0,0,0,0,0,5,0,0,0,0,0,2
ElementType,0,0,0,0,0,9,0,0,0,0,0,2
LinkType,0,0,0,0,0,5,0,0,0,0,0,2
LabelEditDirection,0,0,0,0,0,5,0,0,0,0,0,1
IContainer,0,0,1,0,0,6,0,0,0,0,0,1
MoveAction,6,6,1,0,4,161,34,0,0,0.53,14,1
ResizeAction,4,9,2,0,9,148,36,0,0,0.58,13,1
UndoManager,7,9,3,0,4,97,16,0,0,0.73,0,1
