Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AppHarbor.Sample,MvcApplication,D:\research\architectureSmells\repos\appharbor_AppHarbor.NET\Samples\AppHarbor.Sample\Global.asax.cs,Application_Start,The length of the statement  "            //Database.DefaultConnectionFactory = new SqlConnectionFactory("Data Source=(localdb)\v11.0; Integrated Security=True; MultipleActiveResultSets=True"); " is 151.
Long Statement,AppHarbor.Sample.Controllers,HomeController,D:\research\architectureSmells\repos\appharbor_AppHarbor.NET\Samples\AppHarbor.Sample\Controllers\HomeController.cs,Index,The length of the statement  "			ViewBag.AuthLink = string.Format("https://appharbor.com/user/authorizations/new?client_id={0}&redirect_uri={1}"' Config.ClientId' Config.ClientCallbackUrl); " is 156.
