Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ADOHelper,5,26,1,0,25,373,49,0,0,0.85,0,2
DatabaseStructure,0,2,2,0,1,17,2,2,0,0,1,0
DbTypeMapSystemType,0,1,1,0,0,42,1,0,0,0,0,2
CodeGeneratorFrm,0,6,0,0,1,81,14,0,0,0,4,1
Program,0,1,0,0,0,14,1,0,0,0,1,0
RazorTemplate,2,4,0,0,4,37,7,0,0,0.38,0,1
SqliteDataStructure,0,2,0,0,1,64,11,0,1,0,4,1
SqlServerDatabaseStructure,0,2,0,0,1,56,10,0,1,0,4,1
TableInfo,0,1,3,0,1,25,1,0,0,0,1,4
ColumnInfo,0,0,5,0,0,29,0,0,0,0,0,3
Resources,2,1,3,0,0,69,1,0,0,0,0,0
Settings,1,0,1,0,0,11,0,0,0,0,0,2
