Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EditFormOptions,0,1,5,0,1,27,1,0,0,0,0,1
EditOptions,0,1,8,0,1,82,1,0,0,0,0,1
EditRules,0,1,12,0,1,55,1,0,0,0,0,1
NullPropertiesConverter,0,3,1,0,2,27,5,0,0,0,0,1
StringExtensions,0,2,0,0,2,16,2,0,0,0,0,0
FilterString,0,0,0,0,0,7,0,0,0,0,0,1
Align,0,0,0,0,0,6,0,0,0,0,0,1
DataType,0,0,0,0,0,7,0,0,0,0,0,1
Direction,0,0,0,0,0,5,0,0,0,0,0,1
EditType,0,0,0,0,0,12,0,0,0,0,0,1
Formatters,0,0,0,0,0,12,0,0,0,0,0,1
LoadUi,0,0,0,0,0,6,0,0,0,0,0,1
MultiKey,0,0,0,0,0,6,0,0,0,0,0,1
PagerPos,0,0,0,0,0,6,0,0,0,0,0,1
RecordPos,0,0,0,0,0,6,0,0,0,0,0,1
RequestType,0,0,0,0,0,5,0,0,0,0,0,1
SearchOptions,0,0,0,0,0,19,0,0,0,0,0,1
SearchType,0,0,0,0,0,6,0,0,0,0,0,1
SortOrder,0,0,0,0,0,5,0,0,0,0,0,2
SortType,0,0,0,0,0,9,0,0,0,0,0,1
ToolbarPosition,0,0,0,0,0,6,0,0,0,0,0,1
PropertyNameAttribute,0,0,2,0,0,18,0,0,0,0,0,2
SettingsEx,0,1,0,0,1,40,8,0,0,0,1,0
UIExtensionFactory,0,1,0,0,1,15,1,0,0,0,1,0
UIEx,2,11,0,0,10,89,12,0,0,0.91,16,1
MvcExtenseBase,0,5,4,0,4,48,5,8,0,0,2,0
AutoCompleteSettings,0,1,10,0,1,72,1,0,1,0,1,2
BindingSettingsBase,2,3,2,0,1,63,6,3,1,0.83,0,0
ButtonSettings,0,1,4,0,1,22,1,0,1,0,0,2
CalendarSettings,0,2,8,0,1,96,10,0,1,0,3,2
CalendarDepth,0,0,0,0,0,14,0,0,0,0,0,2
ColorPaletteSettings,0,2,4,0,1,26,2,0,1,0,0,2
ColorPickerSettings,0,2,6,0,1,39,3,0,1,0,0,2
ComboBoxSettings,0,1,18,0,1,126,1,0,2,0,0,2
ContextMenuSettings,0,1,9,0,1,74,1,0,2,0,0,2
DatePickerSettings,0,2,8,0,1,80,8,0,1,0,3,2
SettingsBase,0,4,5,0,1,87,13,6,0,0,1,1
JsonReader,0,1,2,0,1,15,1,0,0,0,0,1
TreeGridModel,0,0,0,0,0,5,0,0,0,0,0,1
ObjectExtensions,0,2,0,0,2,20,2,0,0,0,1,0
GridHelper,0,1,0,0,1,7,1,0,0,0,1,0
Grid,86,90,0,0,90,1469,182,0,0,0.98,12,1
GridColumn,29,32,7,0,32,595,115,0,0,0.93,10,1
GridSettings,0,0,6,0,0,28,0,0,0,0,0,1
Filter,0,1,2,0,1,26,2,0,0,0,0,1
Rule,0,0,3,0,0,19,0,0,0,0,0,0
GridModelBinder,0,1,0,0,1,20,2,0,0,0,2,0
AutoComplete,0,2,0,0,2,9,2,0,1,0,1,1
Button,0,2,0,0,2,9,2,0,1,0,1,1
Calendar,0,2,0,0,2,9,2,0,1,0,1,1
ColorPalette,0,2,0,0,2,9,2,0,1,0,1,1
ColorPicker,0,2,0,0,2,9,2,0,1,0,1,1
ComboBox,0,2,0,0,2,9,2,0,1,0,1,1
ContextMenu,0,2,0,0,2,9,2,0,1,0,1,1
DatePicker,0,2,0,0,2,9,2,0,1,0,1,1
